#Index            X            Y            Z         Mass         Time
     2 -7.93418E-01  3.40352E-01  0.00000E+00  1.00000E+00  6.59900E+00
     3 -2.64632E-01 -2.21481E-01  0.00000E+00  1.00000E+00  6.59900E+00
     1  1.07248E+00 -7.21564E-02  0.00000E+00  1.00000E+00  6.69900E+00
     2 -7.02473E-01  3.56489E-01  0.00000E+00  1.00000E+00  6.69900E+00
     3 -3.70737E-01 -2.84300E-01  0.00000E+00  1.00000E+00  6.69900E+00
     1  1.08000E+00 -2.54312E-02  0.00000E+00  1.00000E+00  6.79900E+00
     2 -5.99997E-01  3.54988E-01  0.00000E+00  1.00000E+00  6.79900E+00
     3 -4.80778E-01 -3.29515E-01  0.00000E+00  1.00000E+00  6.79900E+00
     1  1.08032E+00  2.12866E-02  0.00000E+00  1.00000E+00  6.89900E+00
     2 -4.90776E-01  3.32611E-01  0.00000E+00  1.00000E+00  6.89900E+00
     3 -5.90363E-01 -3.53847E-01  0.00000E+00  1.00000E+00  6.89900E+00
     1  1.07345E+00  6.80112E-02  0.00000E+00  1.00000E+00  6.99900E+00
     2 -3.80603E-01  2.89196E-01  0.00000E+00  1.00000E+00  6.99900E+00
     3 -6.93715E-01 -3.57148E-01  0.00000E+00  1.00000E+00  6.99900E+00
     1  1.05904E+00  1.14710E-01  0.00000E+00  1.00000E+00  7.09900E+00
     2 -2.74073E-01  2.27788E-01  0.00000E+00  1.00000E+00  7.09900E+00
     3 -7.85882E-01 -3.42430E-01  0.00000E+00  1.00000E+00  7.09900E+00
     1  1.03635E+00  1.61190E-01  0.00000E+00  1.00000E+00  7.19900E+00
     2 -1.73126E-01  1.53241E-01  0.00000E+00  1.00000E+00  7.19900E+00
     3 -8.64179E-01 -3.14354E-01  0.00000E+00  1.00000E+00  7.19900E+00
     1  1.00427E+00  2.06951E-01  0.00000E+00  1.00000E+00  7.29900E+00
     2 -7.70978E-02  7.06378E-02  0.00000E+00  1.00000E+00  7.29900E+00
     3 -9.28169E-01 -2.77503E-01  0.00000E+00  1.00000E+00  7.29900E+00
     1  9.61374E-01  2.50983E-01  0.00000E+00  1.00000E+00  7.39900E+00
     2  1.63949E-02 -1.54264E-02  0.00000E+00  1.00000E+00  7.39900E+00
     3 -9.78810E-01 -2.35462E-01  0.00000E+00  1.00000E+00  7.39900E+00
     1  9.06082E-01  2.91503E-01  0.00000E+00  1.00000E+00  7.49900E+00
     2  1.10461E-01 -1.00745E-01  0.00000E+00  1.00000E+00  7.49900E+00
     3 -1.01763E+00 -1.90655E-01  0.00000E+00  1.00000E+00  7.49900E+00
     1  8.36991E-01  3.25683E-01  0.00000E+00  1.00000E+00  7.59900E+00
     2  2.08054E-01 -1.81017E-01  0.00000E+00  1.00000E+00  7.59900E+00
     3 -1.04617E+00 -1.44554E-01  0.00000E+00  1.00000E+00  7.59900E+00
     1  7.53533E-01  3.49527E-01  0.00000E+00  1.00000E+00  7.69900E+00
     2  3.11062E-01 -2.51447E-01  0.00000E+00  1.00000E+00  7.69900E+00
     3 -1.06577E+00 -9.79592E-02  0.00000E+00  1.00000E+00  7.69900E+00
     1  6.56877E-01  3.58262E-01  0.00000E+00  1.00000E+00  7.79900E+00
     2  4.19291E-01 -3.06892E-01  0.00000E+00  1.00000E+00  7.79900E+00
     3 -1.07739E+00 -5.12411E-02  0.00000E+00  1.00000E+00  7.79900E+00
     1  5.50593E-01  3.47597E-01  0.00000E+00  1.00000E+00  7.89900E+00
     2  5.29776E-01 -3.42939E-01  0.00000E+00  1.00000E+00  7.89900E+00
     3 -1.08163E+00 -4.52020E-03  0.00000E+00  1.00000E+00  7.89900E+00
     1  4.40177E-01  3.15538E-01  0.00000E+00  1.00000E+00  7.99900E+00
     2  6.37245E-01 -3.57591E-01  0.00000E+00  1.00000E+00  7.99900E+00
     3 -1.07873E+00  4.21997E-02  0.00000E+00  1.00000E+00  7.99900E+00
     1  3.31152E-01  2.63464E-01  0.00000E+00  1.00000E+00  8.09900E+00
     2  7.36023E-01 -3.52233E-01  0.00000E+00  1.00000E+00  8.09900E+00
     3 -1.06852E+00  8.89247E-02  0.00000E+00  1.00000E+00  8.09900E+00
     1  2.27009E-01  1.95460E-01  0.00000E+00  1.00000E+00  8.19900E+00
     2  8.22085E-01 -3.30861E-01  0.00000E+00  1.00000E+00  8.19900E+00
     3 -1.05049E+00  1.35566E-01  0.00000E+00  1.00000E+00  8.19900E+00
     1  1.28435E-01  1.16642E-01  0.00000E+00  1.00000E+00  8.29900E+00
     2  8.93835E-01 -2.98280E-01  0.00000E+00  1.00000E+00  8.29900E+00
     3 -1.02371E+00  1.81812E-01  0.00000E+00  1.00000E+00  8.29900E+00
     1  3.38579E-02  3.19098E-02  0.00000E+00  1.00000E+00  8.39900E+00
     2  9.51584E-01 -2.58689E-01  0.00000E+00  1.00000E+00  8.39900E+00
     3 -9.86924E-01  2.26961E-01  0.00000E+00  1.00000E+00  8.39900E+00
     1 -5.95512E-02 -5.43595E-02  0.00000E+00  1.00000E+00  8.49900E+00
     2  9.96636E-01 -2.15139E-01  0.00000E+00  1.00000E+00  8.49900E+00
     3 -9.38611E-01  2.69689E-01  0.00000E+00  1.00000E+00  8.49900E+00
     1 -1.54944E-01 -1.37978E-01  0.00000E+00  1.00000E+00  8.59900E+00
     2  1.03058E+00 -1.69590E-01  0.00000E+00  1.00000E+00  8.59900E+00
     3 -8.77204E-01  3.07768E-01  0.00000E+00  1.00000E+00  8.59900E+00
     1 -2.54916E-01 -2.14442E-01  0.00000E+00  1.00000E+00  8.69900E+00
     2  1.05488E+00 -1.23180E-01  0.00000E+00  1.00000E+00  8.69900E+00
     3 -8.01575E-01  3.37830E-01  0.00000E+00  1.00000E+00  8.69900E+00
     1 -3.60538E-01 -2.78722E-01  0.00000E+00  1.00000E+00  8.79900E+00
     2  1.07071E+00 -7.64856E-02  0.00000E+00  1.00000E+00  8.79900E+00
     3 -7.11827E-01  3.55425E-01  0.00000E+00  1.00000E+00  8.79900E+00
     1 -4.70392E-01 -3.25809E-01  0.00000E+00  1.00000E+00  8.89900E+00
     2  1.07888E+00 -2.97461E-02  0.00000E+00  1.00000E+00  8.89900E+00
     3 -6.10187E-01  3.55781E-01  0.00000E+00  1.00000E+00  8.89900E+00
     1 -5.80302E-01 -3.52178E-01  0.00000E+00  1.00000E+00  8.99900E+00
     2  1.07982E+00  1.69856E-02  0.00000E+00  1.00000E+00  8.99900E+00
     3 -5.01263E-01  3.35427E-01  0.00000E+00  1.00000E+00  8.99900E+00
     1 -6.84515E-01 -3.57352E-01  0.00000E+00  1.00000E+00  9.09900E+00
     2  1.07359E+00  6.37228E-02  0.00000E+00  1.00000E+00  9.09900E+00
     3 -3.90861E-01  2.93872E-01  0.00000E+00  1.00000E+00  9.09900E+00
     1 -7.77901E-01 -3.44104E-01  0.00000E+00  1.00000E+00  9.19900E+00
     2  1.05985E+00  1.10442E-01  0.00000E+00  1.00000E+00  9.19900E+00
     3 -2.83783E-01  2.33915E-01  0.00000E+00  1.00000E+00  9.19900E+00
     1 -8.57544E-01 -3.17036E-01  0.00000E+00  1.00000E+00  9.29900E+00
     2  1.03790E+00  1.56970E-01  0.00000E+00  1.00000E+00  9.29900E+00
     3 -1.82239E-01  1.60327E-01  0.00000E+00  1.00000E+00  9.29900E+00
     1 -9.22829E-01 -2.80802E-01  0.00000E+00  1.00000E+00  9.39900E+00
     2  1.00667E+00  2.02840E-01  0.00000E+00  1.00000E+00  9.39900E+00
     3 -8.57664E-02  7.82313E-02  0.00000E+00  1.00000E+00  9.39900E+00
     1 -9.74632E-01 -2.39100E-01  0.00000E+00  1.00000E+00  9.49900E+00
     2  9.64755E-01  2.47097E-01  0.00000E+00  1.00000E+00  9.49900E+00
     3  7.91214E-03 -7.71820E-03  0.00000E+00  1.00000E+00  9.49900E+00
     1 -1.01446E+00 -1.94459E-01  0.00000E+00  1.00000E+00  9.59900E+00
     2  9.10562E-01  2.88034E-01  0.00000E+00  1.00000E+00  9.59900E+00
     3  1.01887E-01 -9.32881E-02  0.00000E+00  1.00000E+00  9.59900E+00
     1 -1.04388E+00 -1.48424E-01  0.00000E+00  1.00000E+00  9.69900E+00
     2  8.42652E-01  3.22915E-01  0.00000E+00  1.00000E+00  9.69900E+00
     3  1.99170E-01 -1.74195E-01  0.00000E+00  1.00000E+00  9.69900E+00
     1 -1.06423E+00 -1.01845E-01  0.00000E+00  1.00000E+00  9.79900E+00
     2  7.60347E-01  3.47828E-01  0.00000E+00  1.00000E+00  9.79900E+00
     3  3.01787E-01 -2.45678E-01  0.00000E+00  1.00000E+00  9.79900E+00
     1 -1.07653E+00 -5.51222E-02  0.00000E+00  1.00000E+00  9.89900E+00
     2  6.64635E-01  3.58014E-01  0.00000E+00  1.00000E+00  9.89900E+00
     3  4.09757E-01 -3.02579E-01  0.00000E+00  1.00000E+00  9.89900E+00
     1 -1.08142E+00 -8.39166E-03  0.00000E+00  1.00000E+00  9.99900E+00
     2  5.58894E-01  3.49058E-01  0.00000E+00  1.00000E+00  9.99900E+00
     3  5.20342E-01 -3.40344E-01  0.00000E+00  1.00000E+00  9.99900E+00
     1 -1.07915E+00  3.83374E-02  0.00000E+00  1.00000E+00  1.00990E+01
     2  4.48538E-01  3.18709E-01  0.00000E+00  1.00000E+00  1.00990E+01
     3  6.28384E-01 -3.56715E-01  0.00000E+00  1.00000E+00  1.00990E+01
     1 -1.06960E+00  8.50739E-02  0.00000E+00  1.00000E+00  1.01990E+01
     2  3.39195E-01  2.68081E-01  0.00000E+00  1.00000E+00  1.01990E+01
     3  7.28133E-01 -3.52815E-01  0.00000E+00  1.00000E+00  1.01990E+01
     1 -1.05227E+00  1.31740E-01  0.00000E+00  1.00000E+00  1.02990E+01
     2  2.34576E-01  2.01118E-01  0.00000E+00  1.00000E+00  1.02990E+01
     3  8.15374E-01 -3.32510E-01  0.00000E+00  1.00000E+00  1.02990E+01
     1 -1.02627E+00  1.78049E-01  0.00000E+00  1.00000E+00  1.03990E+01
     2  1.35582E-01  1.22930E-01  0.00000E+00  1.00000E+00  1.03990E+01
     3  8.88327E-01 -3.00621E-01  0.00000E+00  1.00000E+00  1.03990E+01
     1 -9.90376E-01  2.23335E-01  0.00000E+00  1.00000E+00  1.04990E+01
     2  4.07781E-02  3.84659E-02  0.00000E+00  1.00000E+00  1.04990E+01
     3  9.47192E-01 -2.61435E-01  0.00000E+00  1.00000E+00  1.04990E+01
     1 -9.43073E-01  2.66331E-01  0.00000E+00  1.00000E+00  1.05990E+01
