#Index            X            Y            Z         Mass         Time
     3  1.51326E+00  9.31776E-01  0.00000E+00  1.00000E+00  8.39900E+00
     1  2.38244E-01  2.46681E-01  0.00000E+00  1.00000E+00  8.49900E+00
     2 -1.70829E+00 -1.24855E+00  0.00000E+00  1.00000E+00  8.49900E+00
     3  1.47005E+00  1.00187E+00  0.00000E+00  1.00000E+00  8.49900E+00
     1  2.91770E-01  1.72212E-01  0.00000E+00  1.00000E+00  8.59900E+00
     2 -1.71399E+00 -1.24129E+00  0.00000E+00  1.00000E+00  8.59900E+00
     3  1.42222E+00  1.06908E+00  0.00000E+00  1.00000E+00  8.59900E+00
     1  3.47691E-01  9.97626E-02  0.00000E+00  1.00000E+00  8.69900E+00
     2 -1.71781E+00 -1.23268E+00  0.00000E+00  1.00000E+00  8.69900E+00
     3  1.37012E+00  1.13292E+00  0.00000E+00  1.00000E+00  8.69900E+00
     1  4.05546E-01  2.97702E-02  0.00000E+00  1.00000E+00  8.79900E+00
     2 -1.71971E+00 -1.22278E+00  0.00000E+00  1.00000E+00  8.79900E+00
     3  1.31416E+00  1.19301E+00  0.00000E+00  1.00000E+00  8.79900E+00
     1  4.64809E-01 -3.74503E-02  0.00000E+00  1.00000E+00  8.89900E+00
     2 -1.71967E+00 -1.21162E+00  0.00000E+00  1.00000E+00  8.89900E+00
     3  1.25486E+00  1.24907E+00  0.00000E+00  1.00000E+00  8.89900E+00
     1  5.24938E-01 -1.01712E-01  0.00000E+00  1.00000E+00  8.99900E+00
     2 -1.71769E+00 -1.19927E+00  0.00000E+00  1.00000E+00  8.99900E+00
     3  1.19275E+00  1.30099E+00  0.00000E+00  1.00000E+00  8.99900E+00
     1  5.85412E-01 -1.62946E-01  0.00000E+00  1.00000E+00  9.09900E+00
     2 -1.71375E+00 -1.18577E+00  0.00000E+00  1.00000E+00  9.09900E+00
     3  1.12833E+00  1.34872E+00  0.00000E+00  1.00000E+00  9.09900E+00
     1  6.45758E-01 -2.21179E-01  0.00000E+00  1.00000E+00  9.19900E+00
     2 -1.70785E+00 -1.17117E+00  0.00000E+00  1.00000E+00  9.19900E+00
     3  1.06209E+00  1.39235E+00  0.00000E+00  1.00000E+00  9.19900E+00
     1  7.05571E-01 -2.76511E-01  0.00000E+00  1.00000E+00  9.29900E+00
     2 -1.70000E+00 -1.15552E+00  0.00000E+00  1.00000E+00  9.29900E+00
     3  9.94425E-01  1.43203E+00  0.00000E+00  1.00000E+00  9.29900E+00
     1  7.64512E-01 -3.29083E-01  0.00000E+00  1.00000E+00  9.39900E+00
     2 -1.69020E+00 -1.13884E+00  0.00000E+00  1.00000E+00  9.39900E+00
     3  9.25683E-01  1.46792E+00  0.00000E+00  1.00000E+00  9.39900E+00
     1  8.22311E-01 -3.79066E-01  0.00000E+00  1.00000E+00  9.49900E+00
     2 -1.67845E+00 -1.12117E+00  0.00000E+00  1.00000E+00  9.49900E+00
     3  8.56143E-01  1.50024E+00  0.00000E+00  1.00000E+00  9.49900E+00
     1  8.78756E-01 -4.26636E-01  0.00000E+00  1.00000E+00  9.59900E+00
     2 -1.66478E+00 -1.10255E+00  0.00000E+00  1.00000E+00  9.59900E+00
     3  7.86025E-01  1.52918E+00  0.00000E+00  1.00000E+00  9.59900E+00
     1  9.33687E-01 -4.71971E-01  0.00000E+00  1.00000E+00  9.69900E+00
     2 -1.64919E+00 -1.08299E+00  0.00000E+00  1.00000E+00  9.69900E+00
     3  7.15499E-01  1.55496E+00  0.00000E+00  1.00000E+00  9.69900E+00
     1  9.86980E-01 -5.15240E-01  0.00000E+00  1.00000E+00  9.79900E+00
     2 -1.63168E+00 -1.06250E+00  0.00000E+00  1.00000E+00  9.79900E+00
     3  6.44697E-01  1.57774E+00  0.00000E+00  1.00000E+00  9.79900E+00
     1  1.03855E+00 -5.56599E-01  0.00000E+00  1.00000E+00  9.89900E+00
     2 -1.61226E+00 -1.04111E+00  0.00000E+00  1.00000E+00  9.89900E+00
     3  5.73714E-01  1.59771E+00  0.00000E+00  1.00000E+00  9.89900E+00
     1  1.08833E+00 -5.96192E-01  0.00000E+00  1.00000E+00  9.99900E+00
     2 -1.59095E+00 -1.01882E+00  0.00000E+00  1.00000E+00  9.99900E+00
     3  5.02620E-01  1.61501E+00  0.00000E+00  1.00000E+00  9.99900E+00
     1  1.13628E+00 -6.34148E-01  0.00000E+00  1.00000E+00  1.00990E+01
     2 -1.56775E+00 -9.95617E-01  0.00000E+00  1.00000E+00  1.00990E+01
     3  4.31465E-01  1.62976E+00  0.00000E+00  1.00000E+00  1.00990E+01
     1  1.18237E+00 -6.70583E-01  0.00000E+00  1.00000E+00  1.01990E+01
     2 -1.54266E+00 -9.71508E-01  0.00000E+00  1.00000E+00  1.01990E+01
     3  3.60281E-01  1.64209E+00  0.00000E+00  1.00000E+00  1.01990E+01
     1  1.22659E+00 -7.05599E-01  0.00000E+00  1.00000E+00  1.02990E+01
     2 -1.51568E+00 -9.46480E-01  0.00000E+00  1.00000E+00  1.02990E+01
     3  2.89089E-01  1.65208E+00  0.00000E+00  1.00000E+00  1.02990E+01
     1  1.26891E+00 -7.39285E-01  0.00000E+00  1.00000E+00  1.03990E+01
     2 -1.48681E+00 -9.20515E-01  0.00000E+00  1.00000E+00  1.03990E+01
     3  2.17900E-01  1.65980E+00  0.00000E+00  1.00000E+00  1.03990E+01
     1  1.30935E+00 -7.71722E-01  0.00000E+00  1.00000E+00  1.04990E+01
     2 -1.45607E+00 -8.93591E-01  0.00000E+00  1.00000E+00  1.04990E+01
