        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25 
        5.84  2.6130E+00 -9.3057E-01  4.6688E-01  1.4624E+00 -2.4534E-01 -6.7924E-01 -1.4508E+00  6.6148E-01  2.0712E+00 -1.7029E+00  1.1207E+00  2.4822E+00  6.3154E-01 -5.7102E-01 -1.8310E-01 -1.0886E+00  6.2991E-01  1.4932E+00 -8.8081E-01  1.3284E-01  1.4905E+00 -1.6214E+00  6.5384E-01  1.2961E+00 -2.3020E+00  8.0628E-01 -1.7482E+00 -9.5053E-01 -1.9069E+00  1.2795E-01 -1.2221E+00  8.7226E-01  1.7609E-01 -7.1256E-01 -1.7025E+00  2.9218E-01 -1.8134E+00  2.2882E-01 -1.0310E+00 -1.7637E+00 -1.8225E+00  1.5570E+00 -1.4970E+00  1.3919E+00 -1.5860E+00  2.0314E+00  1.6819E+00 -1.0061E+00 -3.3962E-01  7.7752E-01  1.6617E+00  4.3926E-01 -1.8665E+00  1.2184E+00 -1.6646E-01  2.8650E-01  5.0142E-01 -1.1608E+00  6.7868E-01 -1.6989E+00 -1.8330E+00 -1.8109E+00  1.4876E+00 -1.9115E+00  2.8498E-01  1.6090E+00  4.0206E-01 -7.0668E-02 -1.4286E+00  8.3935E-01  5.0717E-01 -1.6122E+00  3.6199E-01  2.4507E-01 -1.0221E+00
        5.85  2.6133E+00 -9.3114E-01  4.6795E-01  1.4625E+00 -2.4833E-01 -6.7887E-01 -1.4516E+00  6.6053E-01  2.0753E+00 -1.6994E+00  1.1232E+00  2.4838E+00  6.3383E-01 -5.6937E-01 -1.8056E-01 -1.0900E+00  6.2969E-01  1.4967E+00 -8.8604E-01  1.3690E-01  1.4920E+00 -1.6288E+00  6.5112E-01  1.2962E+00 -2.3017E+00  8.0996E-01 -1.7499E+00 -9.5326E-01 -1.9088E+00  1.2834E-01 -1.2250E+00  8.6949E-01  1.7755E-01 -7.1089E-01 -1.7068E+00  2.9841E-01 -1.8172E+00  2.3248E-01 -1.0301E+00 -1.7659E+00 -1.8215E+00  1.5601E+00 -1.4974E+00  1.3970E+00 -1.5867E+00  2.0350E+00  1.6832E+00 -1.0062E+00 -3.4101E-01  7.7492E-01  1.6620E+00  4.4000E-01 -1.8665E+00  1.2206E+00 -1.7128E-01  2.8886E-01  5.0187E-01 -1.1634E+00  6.8038E-01 -1.7018E+00 -1.8326E+00 -1.8167E+00  1.4892E+00 -1.9121E+00  2.8561E-01  1.6078E+00  4.0057E-01 -6.7459E-02 -1.4319E+00  8.3869E-01  5.0921E-01 -1.6120E+00  3.6162E-01  2.4644E-01 -1.0257E+00
        5.86  2.6135E+00 -9.3171E-01  4.6901E-01  1.4626E+00 -2.5133E-01 -6.7850E-01 -1.4525E+00  6.5958E-01  2.0794E+00 -1.6959E+00  1.1257E+00  2.4855E+00  6.3613E-01 -5.6771E-01 -1.7802E-01 -1.0915E+00  6.2946E-01  1.5002E+00 -8.9130E-01  1.4099E-01  1.4936E+00 -1.6363E+00  6.4838E-01  1.2963E+00 -2.3014E+00  8.1365E-01 -1.7516E+00 -9.5596E-01 -1.9108E+00  1.2875E-01 -1.2280E+00  8.6672E-01  1.7902E-01 -7.0925E-01 -1.7111E+00  3.0463E-01 -1.8209E+00  2.3615E-01 -1.0292E+00 -1.7685E+00 -1.8205E+00  1.5627E+00 -1.4979E+00  1.4021E+00 -1.5873E+00  2.0385E+00  1.6845E+00 -1.0062E+00 -3.4241E-01  7.7232E-01  1.6623E+00  4.4073E-01 -1.8666E+00  1.2227E+00 -1.7610E-01  2.9122E-01  5.0233E-01 -1.1660E+00  6.8208E-01 -1.7047E+00 -1.8319E+00 -1.8226E+00  1.4910E+00 -1.9127E+00  2.8625E-01  1.6067E+00  3.9909E-01 -6.4238E-02 -1.4352E+00  8.3803E-01  5.1125E-01 -1.6119E+00  3.6124E-01  2.4780E-01 -1.0294E+00
        5.87  2.6137E+00 -9.3227E-01  4.7008E-01  1.4626E+00 -2.5432E-01 -6.7812E-01 -1.4533E+00  6.5862E-01  2.0835E+00 -1.6924E+00  1.1282E+00  2.4871E+00  6.3842E-01 -5.6605E-01 -1.7548E-01 -1.0930E+00  6.2922E-01  1.5038E+00 -8.9657E-01  1.4509E-01  1.4951E+00 -1.6437E+00  6.4562E-01  1.2964E+00 -2.3012E+00  8.1733E-01 -1.7533E+00 -9.5864E-01 -1.9127E+00  1.2919E-01 -1.2309E+00  8.6395E-01  1.8050E-01 -7.0763E-01 -1.7154E+00  3.1084E-01 -1.8247E+00  2.3982E-01 -1.0283E+00 -1.7716E+00 -1.8195E+00  1.5648E+00 -1.4983E+00  1.4072E+00 -1.5880E+00  2.0421E+00  1.6858E+00 -1.0063E+00 -3.4384E-01  7.6971E-01  1.6625E+00  4.4145E-01 -1.8667E+00  1.2249E+00 -1.8093E-01  2.9357E-01  5.0280E-01 -1.1687E+00  6.8378E-01 -1.7076E+00 -1.8309E+00 -1.8284E+00  1.4932E+00 -1.9132E+00  2.8690E-01  1.6055E+00  3.9762E-01 -6.1004E-02 -1.4386E+00  8.3736E-01  5.1329E-01 -1.6117E+00  3.6088E-01  2.4916E-01 -1.0331E+00
        5.88  2.6139E+00 -9.3284E-01  4.7114E-01  1.4627E+00 -2.5731E-01 -6.7775E-01 -1.4541E+00  6.5766E-01  2.0875E+00 -1.6889E+00  1.1306E+00  2.4887E+00  6.4070E-01 -5.6439E-01 -1.7294E-01 -1.0945E+00  6.2896E-01  1.5073E+00 -9.0186E-01  1.4921E-01  1.4966E+00 -1.6511E+00  6.4285E-01  1.2966E+00 -2.3009E+00  8.2102E-01 -1.7549E+00 -9.6130E-01 -1.9145E+00  1.2964E-01 -1.2338E+00  8.6116E-01  1.8199E-01 -7.0603E-01 -1.7197E+00  3.1704E-01 -1.8284E+00  2.4350E-01 -1.0274E+00 -1.7752E+00 -1.8186E+00  1.5663E+00 -1.4988E+00  1.4123E+00 -1.5886E+00  2.0456E+00  1.6871E+00 -1.0063E+00 -3.4528E-01  7.6709E-01  1.6628E+00  4.4217E-01 -1.8668E+00  1.2270E+00 -1.8578E-01  2.9593E-01  5.0326E-01 -1.1713E+00  6.8548E-01 -1.7105E+00 -1.8297E+00 -1.8342E+00  1.4958E+00 -1.9137E+00  2.8758E-01  1.6044E+00  3.9614E-01 -5.7758E-02 -1.4419E+00  8.3668E-01  5.1532E-01 -1.6115E+00  3.6051E-01  2.5051E-01 -1.0368E+00
        5.89  2.6141E+00 -9.3340E-01  4.7221E-01  1.4627E+00 -2.6030E-01 -6.7736E-01 -1.4549E+00  6.5669E-01  2.0915E+00 -1.6854E+00  1.1330E+00  2.4903E+00  6.4298E-01 -5.6273E-01 -1.7039E-01 -1.0960E+00  6.2870E-01  1.5109E+00 -9.0717E-01  1.5336E-01  1.4982E+00 -1.6584E+00  6.4005E-01  1.2968E+00 -2.3005E+00  8.2470E-01 -1.7566E+00 -9.6393E-01 -1.9164E+00  1.3012E-01 -1.2367E+00  8.5837E-01  1.8348E-01 -7.0446E-01 -1.7241E+00  3.2323E-01 -1.8321E+00  2.4717E-01 -1.0265E+00 -1.7792E+00 -1.8178E+00  1.5671E+00 -1.4992E+00  1.4174E+00 -1.5893E+00  2.0491E+00  1.6884E+00 -1.0064E+00 -3.4675E-01  7.6446E-01  1.6631E+00  4.4288E-01 -1.8668E+00  1.2292E+00 -1.9063E-01  2.9828E-01  5.0372E-01 -1.1739E+00  6.8719E-01 -1.7133E+00 -1.8281E+00 -1.8399E+00  1.4987E+00 -1.9142E+00  2.8826E-01  1.6032E+00  3.9468E-01 -5.4500E-02 -1.4451E+00  8.3600E-01  5.1734E-01 -1.6113E+00  3.6015E-01  2.5186E-01 -1.0405E+00
        5.90  2.6143E+00 -9.3397E-01  4.7327E-01  1.4628E+00 -2.6329E-01 -6.7698E-01 -1.4558E+00  6.5572E-01  2.0955E+00 -1.6818E+00  1.1354E+00  2.4918E+00  6.4525E-01 -5.6106E-01 -1.6785E-01 -1.0975E+00  6.2842E-01  1.5144E+00 -9.1250E-01  1.5752E-01  1.4997E+00 -1.6658E+00  6.3723E-01  1.2970E+00 -2.3002E+00  8.2838E-01 -1.7582E+00 -9.6653E-01 -1.9182E+00  1.3062E-01 -1.2396E+00  8.5557E-01  1.8499E-01 -7.0290E-01 -1.7284E+00  3.2940E-01 -1.8359E+00  2.5085E-01 -1.0256E+00 -1.7838E+00 -1.8172E+00  1.5672E+00 -1.4996E+00  1.4225E+00 -1.5899E+00  2.0526E+00  1.6896E+00 -1.0064E+00 -3.4823E-01  7.6182E-01  1.6634E+00  4.4359E-01 -1.8669E+00  1.2313E+00 -1.9548E-01  3.0063E-01  5.0418E-01 -1.1766E+00  6.8889E-01 -1.7162E+00 -1.8262E+00 -1.8455E+00  1.5020E+00 -1.9147E+00  2.8896E-01  1.6021E+00  3.9321E-01 -5.1229E-02 -1.4484E+00  8.3531E-01  5.1936E-01 -1.6111E+00  3.5979E-01  2.5320E-01 -1.0442E+00
        5.91  2.6145E+00 -9.3453E-01  4.7433E-01  1.4628E+00 -2.6628E-01 -6.7659E-01 -1.4566E+00  6.5475E-01  2.0995E+00 -1.6783E+00  1.1377E+00  2.4934E+00  6.4751E-01 -5.5939E-01 -1.6530E-01 -1.0991E+00  6.2812E-01  1.5180E+00 -9.1785E-01  1.6170E-01  1.5012E+00 -1.6732E+00  6.3440E-01  1.2973E+00 -2.2999E+00  8.3206E-01 -1.7598E+00 -9.6911E-01 -1.9200E+00  1.3115E-01 -1.2425E+00  8.5277E-01  1.8650E-01 -7.0137E-01 -1.7328E+00  3.3556E-01 -1.8396E+00  2.5453E-01 -1.0247E+00 -1.7888E+00 -1.8170E+00  1.5665E+00 -1.5000E+00  1.4276E+00 -1.5906E+00  2.0562E+00  1.6909E+00 -1.0064E+00 -3.4974E-01  7.5918E-01  1.6636E+00  4.4428E-01 -1.8669E+00  1.2334E+00 -2.0035E-01  3.0298E-01  5.0464E-01 -1.1792E+00  6.9060E-01 -1.7190E+00 -1.8241E+00 -1.8509E+00  1.5058E+00 -1.9151E+00  2.8967E-01  1.6010E+00  3.9175E-01 -4.7945E-02 -1.4517E+00  8.3461E-01  5.2137E-01 -1.6109E+00  3.5944E-01  2.5454E-01 -1.0479E+00
        5.92  2.6147E+00 -9.3509E-01  4.7539E-01  1.4628E+00 -2.6927E-01 -6.7620E-01 -1.4575E+00  6.5377E-01  2.1035E+00 -1.6748E+00  1.1401E+00  2.4949E+00  6.4977E-01 -5.5772E-01 -1.6276E-01 -1.1006E+00  6.2782E-01  1.5216E+00 -9.2322E-01  1.6591E-01  1.5028E+00 -1.6806E+00  6.3154E-01  1.2975E+00 -2.2995E+00  8.3575E-01 -1.7615E+00 -9.7167E-01 -1.9218E+00  1.3170E-01 -1.2454E+00  8.4996E-01  1.8801E-01 -6.9986E-01 -1.7371E+00  3.4171E-01 -1.8433E+00  2.5822E-01 -1.0238E+00 -1.7944E+00 -1.8173E+00  1.5650E+00 -1.5005E+00  1.4326E+00 -1.5912E+00  2.0597E+00  1.6922E+00 -1.0065E+00 -3.5127E-01  7.5652E-01  1.6639E+00  4.4497E-01 -1.8670E+00  1.2356E+00 -2.0523E-01  3.0532E-01  5.0510E-01 -1.1818E+00  6.9231E-01 -1.7219E+00 -1.8216E+00 -1.8559E+00  1.5101E+00 -1.9155E+00  2.9040E-01  1.5998E+00  3.9029E-01 -4.4649E-02 -1.4550E+00  8.3390E-01  5.2338E-01 -1.6107E+00  3.5909E-01  2.5588E-01 -1.0516E+00
        5.93  2.6148E+00 -9.3565E-01  4.7645E-01  1.4628E+00 -2.7226E-01 -6.7581E-01 -1.4583E+00  6.5279E-01  2.1074E+00 -1.6712E+00  1.1424E+00  2.4964E+00  6.5203E-01 -5.5604E-01 -1.6021E-01 -1.1023E+00  6.2750E-01  1.5252E+00 -9.2861E-01  1.7013E-01  1.5043E+00 -1.6879E+00  6.2866E-01  1.2978E+00 -2.2992E+00  8.3943E-01 -1.7631E+00 -9.7421E-01 -1.9236E+00  1.3227E-01 -1.2483E+00  8.4714E-01  1.8954E-01 -6.9837E-01 -1.7415E+00  3.4785E-01 -1.8470E+00  2.6191E-01 -1.0229E+00 -1.8004E+00 -1.8182E+00  1.5625E+00 -1.5009E+00  1.4377E+00 -1.5918E+00  2.0632E+00  1.6934E+00 -1.0065E+00 -3.5282E-01  7.5386E-01  1.6641E+00  4.4566E-01 -1.8670E+00  1.2377E+00 -2.1011E-01  3.0767E-01  5.0557E-01 -1.1844E+00  6.9402E-01 -1.7247E+00 -1.8189E+00 -1.8606E+00  1.5149E+00 -1.9159E+00  2.9114E-01  1.5987E+00  3.8884E-01 -4.1341E-02 -1.4582E+00  8.3319E-01  5.2538E-01 -1.6105E+00  3.5875E-01  2.5721E-01 -1.0553E+00
        5.94  2.6150E+00 -9.3621E-01  4.7751E-01  1.4628E+00 -2.7524E-01 -6.7542E-01 -1.4591E+00  6.5181E-01  2.1114E+00 -1.6676E+00  1.1447E+00  2.4978E+00  6.5428E-01 -5.5436E-01 -1.5766E-01 -1.1039E+00  6.2717E-01  1.5288E+00 -9.3403E-01  1.7438E-01  1.5058E+00 -1.6953E+00  6.2576E-01  1.2981E+00 -2.2988E+00  8.4310E-01 -1.7647E+00 -9.7672E-01 -1.9253E+00  1.3286E-01 -1.2512E+00  8.4432E-01  1.9107E-01 -6.9690E-01 -1.7459E+00  3.5398E-01 -1.8507E+00  2.6560E-01 -1.0219E+00 -1.8069E+00 -1.8201E+00  1.5589E+00 -1.5013E+00  1.4427E+00 -1.5924E+00  2.0667E+00  1.6947E+00 -1.0066E+00 -3.5438E-01  7.5119E-01  1.6643E+00  4.4634E-01 -1.8671E+00  1.2398E+00 -2.1501E-01  3.1001E-01  5.0603E-01 -1.1871E+00  6.9573E-01 -1.7275E+00 -1.8159E+00 -1.8647E+00  1.5204E+00 -1.9163E+00  2.9190E-01  1.5975E+00  3.8740E-01 -3.8020E-02 -1.4614E+00  8.3247E-01  5.2737E-01 -1.6103E+00  3.5840E-01  2.5853E-01 -1.0591E+00
        5.95  2.6152E+00 -9.3676E-01  4.7857E-01  1.4627E+00 -2.7823E-01 -6.7502E-01 -1.4600E+00  6.5083E-01  2.1153E+00 -1.6641E+00  1.1469E+00  2.4993E+00  6.5652E-01 -5.5268E-01 -1.5511E-01 -1.1055E+00  6.2682E-01  1.5324E+00 -9.3946E-01  1.7865E-01  1.5074E+00 -1.7026E+00  6.2283E-01  1.2985E+00 -2.2985E+00  8.4678E-01 -1.7663E+00 -9.7921E-01 -1.9270E+00  1.3347E-01 -1.2541E+00  8.4149E-01  1.9261E-01 -6.9545E-01 -1.7503E+00  3.6010E-01 -1.8544E+00  2.6930E-01 -1.0210E+00 -1.8136E+00 -1.8234E+00  1.5541E+00 -1.5017E+00  1.4477E+00 -1.5931E+00  2.0702E+00  1.6959E+00 -1.0066E+00 -3.5597E-01  7.4851E-01  1.6646E+00  4.4701E-01 -1.8671E+00  1.2419E+00 -2.1991E-01  3.1235E-01  5.0650E-01 -1.1897E+00  6.9744E-01 -1.7304E+00 -1.8127E+00 -1.8679E+00  1.5266E+00 -1.9166E+00  2.9267E-01  1.5964E+00  3.8595E-01 -3.4686E-02 -1.4647E+00  8.3175E-01  5.2936E-01 -1.6101E+00  3.5807E-01  2.5985E-01 -1.0628E+00
        5.96  2.6153E+00 -9.3732E-01  4.7963E-01  1.4627E+00 -2.8121E-01 -6.7462E-01 -1.4609E+00  6.4984E-01  2.1191E+00 -1.6605E+00  1.1492E+00  2.5007E+00  6.5876E-01 -5.5100E-01 -1.5256E-01 -1.1072E+00  6.2646E-01  1.5360E+00 -9.4491E-01  1.8295E-01  1.5089E+00 -1.7100E+00  6.1988E-01  1.2989E+00 -2.2981E+00  8.5046E-01 -1.7680E+00 -9.8168E-01 -1.9287E+00  1.3411E-01 -1.2570E+00  8.3865E-01  1.9416E-01 -6.9402E-01 -1.7546E+00  3.6621E-01 -1.8580E+00  2.7299E-01 -1.0200E+00 -1.8202E+00 -1.8288E+00  1.5480E+00 -1.5021E+00  1.4528E+00 -1.5937E+00  2.0737E+00  1.6972E+00 -1.0066E+00 -3.5758E-01  7.4582E-01  1.6648E+00  4.4768E-01 -1.8671E+00  1.2441E+00 -2.2482E-01  3.1469E-01  5.0696E-01 -1.1923E+00  6.9915E-01 -1.7332E+00 -1.8096E+00 -1.8698E+00  1.5335E+00 -1.9170E+00  2.9345E-01  1.5952E+00  3.8451E-01 -3.1340E-02 -1.4679E+00  8.3101E-01  5.3135E-01 -1.6098E+00  3.5773E-01  2.6117E-01 -1.0666E+00
        5.97  2.6155E+00 -9.3787E-01  4.8069E-01  1.4626E+00 -2.8419E-01 -6.7421E-01 -1.4617E+00  6.4885E-01  2.1230E+00 -1.6569E+00  1.1514E+00  2.5021E+00  6.6099E-01 -5.4931E-01 -1.5001E-01 -1.1089E+00  6.2609E-01  1.5396E+00 -9.5039E-01  1.8726E-01  1.5104E+00 -1.7173E+00  6.1691E-01  1.2993E+00 -2.2977E+00  8.5414E-01 -1.7696E+00 -9.8413E-01 -1.9304E+00  1.3476E-01 -1.2599E+00  8.3581E-01  1.9572E-01 -6.9261E-01 -1.7590E+00  3.7230E-01 -1.8617E+00  2.7669E-01 -1.0191E+00 -1.8259E+00 -1.8374E+00  1.5409E+00 -1.5025E+00  1.4578E+00 -1.5943E+00  2.0772E+00  1.6984E+00 -1.0067E+00 -3.5921E-01  7.4313E-01  1.6650E+00  4.4833E-01 -1.8671E+00  1.2462E+00 -2.2975E-01  3.1702E-01  5.0743E-01 -1.1949E+00  7.0086E-01 -1.7360E+00 -1.8070E+00 -1.8700E+00  1.5411E+00 -1.9173E+00  2.9425E-01  1.5941E+00  3.8308E-01 -2.7980E-02 -1.4711E+00  8.3027E-01  5.3333E-01 -1.6096E+00  3.5741E-01  2.6248E-01 -1.0703E+00
        5.98  2.6156E+00 -9.3843E-01  4.8174E-01  1.4626E+00 -2.8717E-01 -6.7381E-01 -1.4626E+00  6.4786E-01  2.1269E+00 -1.6533E+00  1.1536E+00  2.5035E+00  6.6322E-01 -5.4762E-01 -1.4746E-01 -1.1106E+00  6.2570E-01  1.5432E+00 -9.5589E-01  1.9160E-01  1.5120E+00 -1.7246E+00  6.1392E-01  1.2997E+00 -2.2973E+00  8.5781E-01 -1.7712E+00 -9.8656E-01 -1.9321E+00  1.3544E-01 -1.2628E+00  8.3296E-01  1.9728E-01 -6.9122E-01 -1.7634E+00  3.7839E-01 -1.8654E+00  2.8040E-01 -1.0181E+00 -1.8292E+00 -1.8498E+00  1.5339E+00 -1.5029E+00  1.4628E+00 -1.5949E+00  2.0806E+00  1.6996E+00 -1.0067E+00 -3.6086E-01  7.4043E-01  1.6652E+00  4.4899E-01 -1.8672E+00  1.2483E+00 -2.3468E-01  3.1936E-01  5.0789E-01 -1.1975E+00  7.0258E-01 -1.7388E+00 -1.8058E+00 -1.8678E+00  1.5485E+00 -1.9175E+00  2.9507E-01  1.5929E+00  3.8165E-01 -2.4608E-02 -1.4743E+00  8.2953E-01  5.3530E-01 -1.6093E+00  3.5708E-01  2.6379E-01 -1.0741E+00
        5.99  2.6157E+00 -9.3898E-01  4.8280E-01  1.4625E+00 -2.9015E-01 -6.7339E-01 -1.4634E+00  6.4687E-01  2.1307E+00 -1.6497E+00  1.1558E+00  2.5048E+00  6.6544E-01 -5.4593E-01 -1.4491E-01 -1.1123E+00  6.2529E-01  1.5468E+00 -9.6141E-01  1.9596E-01  1.5135E+00 -1.7319E+00  6.1090E-01  1.3002E+00 -2.2969E+00  8.6149E-01 -1.7727E+00 -9.8897E-01 -1.9337E+00  1.3614E-01 -1.2657E+00  8.3010E-01  1.9885E-01 -6.8984E-01 -1.7679E+00  3.8446E-01 -1.8690E+00  2.8410E-01 -1.0172E+00 -1.8284E+00 -1.8653E+00  1.5297E+00 -1.5033E+00  1.4678E+00 -1.5955E+00  2.0841E+00  1.7009E+00 -1.0067E+00 -3.6253E-01  7.3772E-01  1.6654E+00  4.4963E-01 -1.8672E+00  1.2504E+00 -2.3962E-01  3.2169E-01  5.0836E-01 -1.2002E+00  7.0430E-01 -1.7415E+00 -1.8070E+00 -1.8638E+00  1.5544E+00 -1.9178E+00  2.9590E-01  1.5918E+00  3.8023E-01 -2.1224E-02 -1.4775E+00  8.2877E-01  5.3726E-01 -1.6090E+00  3.5676E-01  2.6509E-01 -1.0779E+00
        6.00  2.6159E+00 -9.3953E-01  4.8385E-01  1.4624E+00 -2.9313E-01 -6.7298E-01 -1.4643E+00  6.4588E-01  2.1345E+00 -1.6461E+00  1.1579E+00  2.5061E+00  6.6766E-01 -5.4424E-01 -1.4236E-01 -1.1140E+00  6.2487E-01  1.5505E+00 -9.6695E-01  2.0035E-01  1.5151E+00 -1.7393E+00  6.0786E-01  1.3007E+00 -2.2965E+00  8.6516E-01 -1.7743E+00 -9.9136E-01 -1.9354E+00  1.3686E-01 -1.2686E+00  8.2724E-01  2.0043E-01 -6.8848E-01 -1.7723E+00  3.9052E-01 -1.8727E+00  2.8781E-01 -1.0162E+00 -1.8236E+00 -1.8806E+00  1.5299E+00 -1.5036E+00  1.4727E+00 -1.5961E+00  2.0876E+00  1.7021E+00 -1.0068E+00 -3.6423E-01  7.3500E-01  1.6656E+00  4.5027E-01 -1.8672E+00  1.2525E+00 -2.4456E-01  3.2402E-01  5.0883E-01 -1.2028E+00  7.0601E-01 -1.7443E+00 -1.8106E+00 -1.8598E+00  1.5576E+00 -1.9180E+00  2.9675E-01  1.5906E+00  3.7881E-01 -1.7826E-02 -1.4807E+00  8.2801E-01  5.3923E-01 -1.6088E+00  3.5645E-01  2.6639E-01 -1.0816E+00
        6.01  2.6160E+00 -9.4008E-01  4.8491E-01  1.4623E+00 -2.9610E-01 -6.7256E-01 -1.4652E+00  6.4488E-01  2.1383E+00 -1.6425E+00  1.1601E+00  2.5074E+00  6.6987E-01 -5.4254E-01 -1.3980E-01 -1.1158E+00  6.2444E-01  1.5541E+00 -9.7252E-01  2.0477E-01  1.5166E+00 -1.7466E+00  6.0479E-01  1.3012E+00 -2.2961E+00  8.6883E-01 -1.7759E+00 -9.9373E-01 -1.9370E+00  1.3760E-01 -1.2714E+00  8.2437E-01  2.0202E-01 -6.8714E-01 -1.7767E+00  3.9658E-01 -1.8763E+00  2.9152E-01 -1.0153E+00 -1.8170E+00 -1.8934E+00  1.5337E+00 -1.5040E+00  1.4777E+00 -1.5966E+00  2.0910E+00  1.7033E+00 -1.0068E+00 -3.6594E-01  7.3227E-01  1.6658E+00  4.5091E-01 -1.8672E+00  1.2545E+00 -2.4952E-01  3.2635E-01  5.0930E-01 -1.2054E+00  7.0773E-01 -1.7471E+00 -1.8152E+00 -1.8574E+00  1.5586E+00 -1.9182E+00  2.9761E-01  1.5894E+00  3.7739E-01 -1.4415E-02 -1.4838E+00  8.2724E-01  5.4118E-01 -1.6085E+00  3.5614E-01  2.6769E-01 -1.0854E+00
        6.02  2.6161E+00 -9.4062E-01  4.8596E-01  1.4622E+00 -2.9908E-01 -6.7214E-01 -1.4661E+00  6.4389E-01  2.1420E+00 -1.6388E+00  1.1622E+00  2.5087E+00  6.7207E-01 -5.4085E-01 -1.3725E-01 -1.1176E+00  6.2399E-01  1.5578E+00 -9.7810E-01  2.0920E-01  1.5181E+00 -1.7539E+00  6.0170E-01  1.3018E+00 -2.2956E+00  8.7251E-01 -1.7775E+00 -9.9608E-01 -1.9386E+00  1.3836E-01 -1.2743E+00  8.2150E-01  2.0362E-01 -6.8582E-01 -1.7811E+00  4.0262E-01 -1.8799E+00  2.9524E-01 -1.0143E+00 -1.8102E+00 -1.9034E+00  1.5395E+00 -1.5044E+00  1.4827E+00 -1.5972E+00  2.0945E+00  1.7045E+00 -1.0068E+00 -3.6767E-01  7.2954E-01  1.6660E+00  4.5153E-01 -1.8672E+00  1.2566E+00 -2.5449E-01  3.2868E-01  5.0977E-01 -1.2080E+00  7.0945E-01 -1.7498E+00 -1.8200E+00 -1.8566E+00  1.5585E+00 -1.9184E+00  2.9849E-01  1.5883E+00  3.7598E-01 -1.0992E-02 -1.4870E+00  8.2646E-01  5.4313E-01 -1.6082E+00  3.5583E-01  2.6898E-01 -1.0892E+00
        6.03  2.6162E+00 -9.4117E-01  4.8701E-01  1.4621E+00 -3.0205E-01 -6.7172E-01 -1.4669E+00  6.4289E-01  2.1458E+00 -1.6352E+00  1.1643E+00  2.5100E+00  6.7427E-01 -5.3915E-01 -1.3469E-01 -1.1194E+00  6.2352E-01  1.5614E+00 -9.8371E-01  2.1367E-01  1.5197E+00 -1.7612E+00  5.9858E-01  1.3024E+00 -2.2952E+00  8.7618E-01 -1.7790E+00 -9.9841E-01 -1.9402E+00  1.3915E-01 -1.2772E+00  8.1862E-01  2.0522E-01 -6.8452E-01 -1.7855E+00  4.0866E-01 -1.8836E+00  2.9896E-01 -1.0133E+00 -1.8038E+00 -1.9110E+00  1.5463E+00 -1.5048E+00  1.4876E+00 -1.5978E+00  2.0980E+00  1.7057E+00 -1.0068E+00 -3.6943E-01  7.2679E-01  1.6662E+00  4.5215E-01 -1.8671E+00  1.2587E+00 -2.5947E-01  3.3101E-01  5.1024E-01 -1.2106E+00  7.1117E-01 -1.7526E+00 -1.8245E+00 -1.8572E+00  1.5578E+00 -1.9185E+00  2.9938E-01  1.5871E+00  3.7458E-01 -7.5551E-03 -1.4902E+00  8.2568E-01  5.4507E-01 -1.6079E+00  3.5553E-01  2.7027E-01 -1.0930E+00
        6.04  2.6163E+00 -9.4172E-01  4.8806E-01  1.4620E+00 -3.0503E-01 -6.7129E-01 -1.4678E+00  6.4189E-01  2.1495E+00 -1.6316E+00  1.1663E+00  2.5112E+00  6.7647E-01 -5.3744E-01 -1.3214E-01 -1.1212E+00  6.2304E-01  1.5651E+00 -9.8934E-01  2.1816E-01  1.5212E+00 -1.7684E+00  5.9543E-01  1.3030E+00 -2.2948E+00  8.7985E-01 -1.7806E+00 -1.0007E+00 -1.9417E+00  1.3995E-01 -1.2801E+00  8.1573E-01  2.0683E-01 -6.8323E-01 -1.7899E+00  4.1468E-01 -1.8872E+00  3.0268E-01 -1.0123E+00 -1.7981E+00 -1.9168E+00  1.5536E+00 -1.5051E+00  1.4926E+00 -1.5984E+00  2.1014E+00  1.7069E+00 -1.0069E+00 -3.7121E-01  7.2404E-01  1.6664E+00  4.5277E-01 -1.8671E+00  1.2608E+00 -2.6445E-01  3.3333E-01  5.1071E-01 -1.2132E+00  7.1290E-01 -1.7553E+00 -1.8285E+00 -1.8589E+00  1.5568E+00 -1.9186E+00  3.0029E-01  1.5860E+00  3.7318E-01 -4.1055E-03 -1.4933E+00  8.2489E-01  5.4701E-01 -1.6076E+00  3.5523E-01  2.7155E-01 -1.0969E+00
