        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10 
        9.26 -3.0285E+00 -2.6430E-01  6.1852E-02  2.3674E+00  7.7284E-01 -3.3437E+00 -3.8466E+00  6.6867E-01  1.8736E-01 -2.6349E+00 -4.2676E-01  1.8320E+00 -3.0386E+00 -1.2024E-01 -9.4454E-02 -3.1168E+00 -1.8479E-01  7.1639E-02 -3.6042E+00 -2.3329E-02  2.7935E-01  2.4183E+00  1.5980E+00 -1.5250E+00 -3.5561E+00 -2.7185E-01  5.3821E-01 -2.2726E+00  1.6039E+00 -1.6560E+00
        9.27 -3.0364E+00 -2.5513E-01  5.4551E-02  2.3682E+00  7.7606E-01 -3.3459E+00 -3.8437E+00  6.6534E-01  1.9125E-01 -2.6336E+00 -4.2435E-01  1.8372E+00 -3.0466E+00 -1.2399E-01 -9.5269E-02 -3.1183E+00 -1.8297E-01  8.3282E-02 -3.6066E+00 -2.9569E-02  2.7696E-01  2.4201E+00  1.6013E+00 -1.5240E+00 -3.5610E+00 -2.6859E-01  5.3094E-01 -2.2788E+00  1.6040E+00 -1.6537E+00
        9.28 -3.0451E+00 -2.4494E-01  4.7242E-02  2.3690E+00  7.7928E-01 -3.3481E+00 -3.8408E+00  6.6196E-01  1.9514E-01 -2.6322E+00 -4.2194E-01  1.8423E+00 -3.0548E+00 -1.2798E-01 -9.5568E-02 -3.1192E+00 -1.8145E-01  9.4408E-02 -3.6088E+00 -3.5901E-02  2.7460E-01  2.4218E+00  1.6047E+00 -1.5229E+00 -3.5657E+00 -2.6524E-01  5.2355E-01 -2.2850E+00  1.6040E+00 -1.6514E+00
        9.29 -3.0548E+00 -2.3371E-01  4.0104E-02  2.3697E+00  7.8250E-01 -3.3503E+00 -3.8379E+00  6.5851E-01  1.9904E-01 -2.6309E+00 -4.1953E-01  1.8475E+00 -3.0631E+00 -1.3222E-01 -9.5326E-02 -3.1195E+00 -1.8026E-01  1.0488E-01 -3.6110E+00 -4.2329E-02  2.7229E-01  2.4236E+00  1.6080E+00 -1.5219E+00 -3.5705E+00 -2.6181E-01  5.1602E-01 -2.2913E+00  1.6040E+00 -1.6491E+00
        9.30 -3.0653E+00 -2.2146E-01  3.3289E-02  2.3705E+00  7.8572E-01 -3.3525E+00 -3.8350E+00  6.5501E-01  2.0293E-01 -2.6296E+00 -4.1711E-01  1.8526E+00 -3.0715E+00 -1.3671E-01 -9.4506E-02 -3.1193E+00 -1.7936E-01  1.1455E-01 -3.6130E+00 -4.8855E-02  2.7003E-01  2.4253E+00  1.6113E+00 -1.5209E+00 -3.5752E+00 -2.5828E-01  5.0835E-01 -2.2975E+00  1.6041E+00 -1.6468E+00
        9.31 -3.0765E+00 -2.0829E-01  2.6853E-02  2.3713E+00  7.8895E-01 -3.3547E+00 -3.8320E+00  6.5146E-01  2.0683E-01 -2.6283E+00 -4.1469E-01  1.8578E+00 -3.0801E+00 -1.4146E-01 -9.3047E-02 -3.1188E+00 -1.7869E-01  1.2333E-01 -3.6150E+00 -5.5485E-02  2.6782E-01  2.4271E+00  1.6147E+00 -1.5199E+00 -3.5798E+00 -2.5466E-01  5.0053E-01 -2.3037E+00  1.6041E+00 -1.6445E+00
        9.32 -3.0883E+00 -1.9434E-01  2.0689E-02  2.3720E+00  7.9217E-01 -3.3569E+00 -3.8290E+00  6.4784E-01  2.1073E-01 -2.6270E+00 -4.1227E-01  1.8629E+00 -3.0886E+00 -1.4649E-01 -9.0857E-02 -3.1179E+00 -1.7815E-01  1.3116E-01 -3.6168E+00 -6.2222E-02  2.6568E-01  2.4288E+00  1.6180E+00 -1.5189E+00 -3.5844E+00 -2.5093E-01  4.9255E-01 -2.3100E+00  1.6041E+00 -1.6422E+00
        9.33 -3.1004E+00 -1.7977E-01  1.4492E-02  2.3728E+00  7.9539E-01 -3.3591E+00 -3.8260E+00  6.4416E-01  2.1463E-01 -2.6257E+00 -4.0984E-01  1.8679E+00 -3.0973E+00 -1.5178E-01 -8.7796E-02 -3.1169E+00 -1.7765E-01  1.3806E-01 -3.6184E+00 -6.9070E-02  2.6361E-01  2.4305E+00  1.6214E+00 -1.5179E+00 -3.5890E+00 -2.4710E-01  4.8441E-01 -2.3162E+00  1.6041E+00 -1.6398E+00
        9.34 -3.1126E+00 -1.6477E-01  7.7430E-03  2.3735E+00  7.9861E-01 -3.3613E+00 -3.8229E+00  6.4043E-01  2.1853E-01 -2.6244E+00 -4.0741E-01  1.8730E+00 -3.1061E+00 -1.5730E-01 -8.3660E-02 -3.1159E+00 -1.7711E-01  1.4411E-01 -3.6200E+00 -7.6036E-02  2.6162E-01  2.4322E+00  1.6247E+00 -1.5169E+00 -3.5935E+00 -2.4316E-01  4.7609E-01 -2.3224E+00  1.6041E+00 -1.6375E+00
        9.35 -3.1248E+00 -1.4970E-01 -2.5596E-04  2.3743E+00  8.0183E-01 -3.3635E+00 -3.8198E+00  6.3663E-01  2.2243E-01 -2.6231E+00 -4.0498E-01  1.8780E+00 -3.1150E+00 -1.6290E-01 -7.8167E-02 -3.1149E+00 -1.7650E-01  1.4940E-01 -3.6214E+00 -8.3125E-02  2.5973E-01  2.4340E+00  1.6280E+00 -1.5159E+00 -3.5979E+00 -2.3910E-01  4.6758E-01 -2.3287E+00  1.6041E+00 -1.6352E+00
        9.36 -3.1366E+00 -1.3524E-01 -1.0266E-02  2.3750E+00  8.0505E-01 -3.3657E+00 -3.8167E+00  6.3277E-01  2.2633E-01 -2.6218E+00 -4.0254E-01  1.8831E+00 -3.1241E+00 -1.6826E-01 -7.1004E-02 -3.1140E+00 -1.7580E-01  1.5401E-01 -3.6227E+00 -9.0342E-02  2.5796E-01  2.4357E+00  1.6314E+00 -1.5149E+00 -3.6023E+00 -2.3491E-01  4.5886E-01 -2.3349E+00  1.6040E+00 -1.6328E+00
        9.37 -3.1478E+00 -1.2257E-01 -2.2719E-02  2.3758E+00  8.0827E-01 -3.3679E+00 -3.8135E+00  6.2884E-01  2.3023E-01 -2.6205E+00 -4.0010E-01  1.8881E+00 -3.1336E+00 -1.7277E-01 -6.2010E-02 -3.1133E+00 -1.7500E-01  1.5802E-01 -3.6239E+00 -9.7697E-02  2.5631E-01  2.4374E+00  1.6347E+00 -1.5139E+00 -3.6067E+00 -2.3058E-01  4.4991E-01 -2.3412E+00  1.6040E+00 -1.6305E+00
        9.38 -3.1581E+00 -1.1307E-01 -3.7115E-02  2.3765E+00  8.1149E-01 -3.3701E+00 -3.8103E+00  6.2486E-01  2.3413E-01 -2.6193E+00 -3.9766E-01  1.8931E+00 -3.1435E+00 -1.7572E-01 -5.1478E-02 -3.1127E+00 -1.7413E-01  1.6147E-01 -3.6249E+00 -1.0520E-01  2.5482E-01  2.4391E+00  1.6380E+00 -1.5129E+00 -3.6109E+00 -2.2612E-01  4.4072E-01 -2.3474E+00  1.6040E+00 -1.6281E+00
        9.39 -3.1676E+00 -1.0737E-01 -5.2054E-02  2.3773E+00  8.1471E-01 -3.3723E+00 -3.8070E+00  6.2081E-01  2.3803E-01 -2.6180E+00 -3.9521E-01  1.8980E+00 -3.1539E+00 -1.7679E-01 -4.0143E-02 -3.1122E+00 -1.7320E-01  1.6441E-01 -3.6258E+00 -1.1285E-01  2.5350E-01  2.4409E+00  1.6414E+00 -1.5119E+00 -3.6151E+00 -2.2149E-01  4.3125E-01 -2.3537E+00  1.6039E+00 -1.6257E+00
        9.40 -3.1764E+00 -1.0497E-01 -6.6204E-02  2.3780E+00  8.1793E-01 -3.3745E+00 -3.8037E+00  6.1669E-01  2.4192E-01 -2.6168E+00 -3.9277E-01  1.9030E+00 -3.1646E+00 -1.7620E-01 -2.8687E-02 -3.1120E+00 -1.7223E-01  1.6683E-01 -3.6266E+00 -1.2067E-01  2.5240E-01  2.4426E+00  1.6447E+00 -1.5109E+00 -3.6193E+00 -2.1670E-01  4.2148E-01 -2.3600E+00  1.6039E+00 -1.6234E+00
        9.41 -3.1848E+00 -1.0496E-01 -7.8924E-02  2.3788E+00  8.2115E-01 -3.3767E+00 -3.8004E+00  6.1250E-01  2.4581E-01 -2.6155E+00 -3.9031E-01  1.9079E+00 -3.1754E+00 -1.7441E-01 -1.7437E-02 -3.1121E+00 -1.7122E-01  1.6873E-01 -3.6272E+00 -1.2867E-01  2.5157E-01  2.4443E+00  1.6480E+00 -1.5099E+00 -3.6234E+00 -2.1173E-01  4.1135E-01 -2.3662E+00  1.6038E+00 -1.6210E+00
        9.42 -3.1929E+00 -1.0651E-01 -9.0102E-02  2.3795E+00  8.2438E-01 -3.3789E+00 -3.7971E+00  6.0825E-01  2.4970E-01 -2.6143E+00 -3.8786E-01  1.9129E+00 -3.1864E+00 -1.7185E-01 -6.4461E-03 -3.1123E+00 -1.7018E-01  1.7013E-01 -3.6276E+00 -1.3687E-01  2.5104E-01  2.4460E+00  1.6514E+00 -1.5089E+00 -3.6273E+00 -2.0656E-01  4.0081E-01 -2.3725E+00  1.6038E+00 -1.6186E+00
        9.43 -3.2010E+00 -1.0907E-01 -9.9851E-02  2.3803E+00  8.2760E-01 -3.3810E+00 -3.7937E+00  6.0393E-01  2.5359E-01 -2.6131E+00 -3.8540E-01  1.9178E+00 -3.1972E+00 -1.6879E-01  4.3469E-03 -3.1129E+00 -1.6912E-01  1.7101E-01 -3.6280E+00 -1.4527E-01  2.5092E-01  2.4477E+00  1.6547E+00 -1.5079E+00 -3.6312E+00 -2.0119E-01  3.8978E-01 -2.3788E+00  1.6037E+00 -1.6162E+00
        9.44 -3.2091E+00 -1.1227E-01 -1.0834E-01  2.3810E+00  8.3082E-01 -3.3832E+00 -3.7903E+00  5.9954E-01  2.5747E-01 -2.6119E+00 -3.8294E-01  1.9226E+00 -3.2080E+00 -1.6542E-01  1.5032E-02 -3.1138E+00 -1.6803E-01  1.7138E-01 -3.6282E+00 -1.5389E-01  2.5130E-01  2.4494E+00  1.6580E+00 -1.5069E+00 -3.6350E+00 -1.9558E-01  3.7817E-01 -2.3851E+00  1.6036E+00 -1.6138E+00
        9.45 -3.2171E+00 -1.1590E-01 -1.1574E-01  2.3817E+00  8.3404E-01 -3.3854E+00 -3.7868E+00  5.9507E-01  2.6134E-01 -2.6107E+00 -3.8048E-01  1.9275E+00 -3.2187E+00 -1.6185E-01  2.5693E-02 -3.1152E+00 -1.6691E-01  1.7124E-01 -3.6283E+00 -1.6274E-01  2.5235E-01  2.4511E+00  1.6614E+00 -1.5059E+00 -3.6387E+00 -1.8975E-01  3.6581E-01 -2.3913E+00  1.6035E+00 -1.6114E+00
        9.46 -3.2252E+00 -1.1980E-01 -1.2220E-01  2.3825E+00  8.3726E-01 -3.3876E+00 -3.7833E+00  5.9054E-01  2.6521E-01 -2.6095E+00 -3.7802E-01  1.9324E+00 -3.2292E+00 -1.5817E-01  3.6401E-02 -3.1169E+00 -1.6576E-01  1.7059E-01 -3.6284E+00 -1.7180E-01  2.5431E-01  2.4528E+00  1.6647E+00 -1.5049E+00 -3.6421E+00 -1.8369E-01  3.5248E-01 -2.3976E+00  1.6034E+00 -1.6089E+00
        9.47 -3.2333E+00 -1.2388E-01 -1.2783E-01  2.3832E+00  8.4048E-01 -3.3898E+00 -3.7798E+00  5.8593E-01  2.6908E-01 -2.6083E+00 -3.7555E-01  1.9372E+00 -3.2394E+00 -1.5442E-01  4.7207E-02 -3.1191E+00 -1.6457E-01  1.6945E-01 -3.6285E+00 -1.8100E-01  2.5757E-01  2.4545E+00  1.6680E+00 -1.5039E+00 -3.6453E+00 -1.7748E-01  3.3782E-01 -2.4039E+00  1.6033E+00 -1.6065E+00
        9.48 -3.2413E+00 -1.2808E-01 -1.3272E-01  2.3839E+00  8.4370E-01 -3.3919E+00 -3.7762E+00  5.8124E-01  2.7293E-01 -2.6071E+00 -3.7308E-01  1.9420E+00 -3.2495E+00 -1.5066E-01  5.8149E-02 -3.1219E+00 -1.6333E-01  1.6784E-01 -3.6289E+00 -1.9005E-01  2.6276E-01  2.4562E+00  1.6714E+00 -1.5029E+00 -3.6480E+00 -1.7137E-01  3.2122E-01 -2.4102E+00  1.6032E+00 -1.6041E+00
        9.49 -3.2495E+00 -1.3235E-01 -1.3696E-01  2.3847E+00  8.4692E-01 -3.3941E+00 -3.7726E+00  5.7648E-01  2.7678E-01 -2.6059E+00 -3.7061E-01  1.9468E+00 -3.2592E+00 -1.4692E-01  6.9251E-02 -3.1253E+00 -1.6203E-01  1.6578E-01 -3.6302E+00 -1.9795E-01  2.7087E-01  2.4579E+00  1.6747E+00 -1.5019E+00 -3.6495E+00 -1.6630E-01  3.0178E-01 -2.4165E+00  1.6031E+00 -1.6016E+00
        9.50 -3.2576E+00 -1.3666E-01 -1.4062E-01  2.3854E+00  8.5014E-01 -3.3963E+00 -3.7690E+00  5.7164E-01  2.8062E-01 -2.6047E+00 -3.6813E-01  1.9516E+00 -3.2686E+00 -1.4321E-01  8.0520E-02 -3.1292E+00 -1.6067E-01  1.6330E-01 -3.6337E+00 -2.0181E-01  2.8219E-01  2.4596E+00  1.6780E+00 -1.5009E+00 -3.6488E+00 -1.6494E-01  2.7922E-01 -2.4228E+00  1.6030E+00 -1.5992E+00
        9.51 -3.2658E+00 -1.4100E-01 -1.4373E-01  2.3861E+00  8.5337E-01 -3.3985E+00 -3.7653E+00  5.6671E-01  2.8445E-01 -2.6035E+00 -3.6565E-01  1.9563E+00 -3.2777E+00 -1.3956E-01  9.1955E-02 -3.1339E+00 -1.5923E-01  1.6044E-01 -3.6398E+00 -1.9865E-01  2.9279E-01  2.4613E+00  1.6813E+00 -1.4998E+00 -3.6452E+00 -1.7006E-01  2.5719E-01 -2.4291E+00  1.6029E+00 -1.5967E+00
        9.52 -3.2740E+00 -1.4534E-01 -1.4635E-01  2.3868E+00  8.5659E-01 -3.4006E+00 -3.7616E+00  5.6171E-01  2.8827E-01 -2.6024E+00 -3.6317E-01  1.9611E+00 -3.2864E+00 -1.3599E-01  1.0354E-01 -3.1393E+00 -1.5771E-01  1.5724E-01 -3.6467E+00 -1.9130E-01  2.9885E-01  2.4630E+00  1.6847E+00 -1.4988E+00 -3.6406E+00 -1.7901E-01  2.3922E-01 -2.4354E+00  1.6028E+00 -1.5943E+00
        9.53 -3.2822E+00 -1.4968E-01 -1.4850E-01  2.3876E+00  8.5981E-01 -3.4028E+00 -3.7578E+00  5.5662E-01  2.9208E-01 -2.6012E+00 -3.6069E-01  1.9658E+00 -3.2947E+00 -1.3252E-01  1.1525E-01 -3.1455E+00 -1.5608E-01  1.5376E-01 -3.6532E+00 -1.8300E-01  3.0126E-01  2.4647E+00  1.6880E+00 -1.4978E+00 -3.6361E+00 -1.8880E-01  2.2450E-01 -2.4417E+00  1.6026E+00 -1.5918E+00
        9.54 -3.2904E+00 -1.5401E-01 -1.5022E-01  2.3883E+00  8.6303E-01 -3.4050E+00 -3.7541E+00  5.5145E-01  2.9587E-01 -2.6001E+00 -3.5820E-01  1.9705E+00 -3.3027E+00 -1.2916E-01  1.2705E-01 -3.1525E+00 -1.5435E-01  1.5005E-01 -3.6591E+00 -1.7478E-01  3.0141E-01  2.4663E+00  1.6913E+00 -1.4968E+00 -3.6319E+00 -1.9846E-01  2.1173E-01 -2.4480E+00  1.6025E+00 -1.5893E+00
        9.55 -3.2986E+00 -1.5832E-01 -1.5152E-01  2.3890E+00  8.6625E-01 -3.4071E+00 -3.7502E+00  5.4620E-01  2.9965E-01 -2.5989E+00 -3.5572E-01  1.9752E+00 -3.3102E+00 -1.2595E-01  1.3890E-01 -3.1603E+00 -1.5250E-01  1.4619E-01 -3.6643E+00 -1.6688E-01  3.0010E-01  2.4680E+00  1.6946E+00 -1.4958E+00 -3.6278E+00 -2.0774E-01  2.0017E-01 -2.4544E+00  1.6023E+00 -1.5868E+00
        9.56 -3.3069E+00 -1.6260E-01 -1.5242E-01  2.3897E+00  8.6947E-01 -3.4093E+00 -3.7464E+00  5.4085E-01  3.0342E-01 -2.5978E+00 -3.5323E-01  1.9799E+00 -3.3172E+00 -1.2288E-01  1.5073E-01 -3.1690E+00 -1.5053E-01  1.4223E-01 -3.6691E+00 -1.5932E-01  2.9779E-01  2.4697E+00  1.6979E+00 -1.4948E+00 -3.6237E+00 -2.1663E-01  1.8942E-01 -2.4607E+00  1.6022E+00 -1.5843E+00
        9.57 -3.3151E+00 -1.6686E-01 -1.5294E-01  2.3904E+00  8.7269E-01 -3.4114E+00 -3.7425E+00  5.3541E-01  3.0717E-01 -2.5967E+00 -3.5073E-01  1.9846E+00 -3.3239E+00 -1.1998E-01  1.6248E-01 -3.1787E+00 -1.4842E-01  1.3827E-01 -3.6734E+00 -1.5209E-01  2.9473E-01  2.4714E+00  1.7013E+00 -1.4938E+00 -3.6197E+00 -2.2512E-01  1.7924E-01 -2.4670E+00  1.6020E+00 -1.5818E+00
        9.58 -3.3234E+00 -1.7108E-01 -1.5308E-01  2.3911E+00  8.7591E-01 -3.4136E+00 -3.7385E+00  5.2988E-01  3.1091E-01 -2.5956E+00 -3.4824E-01  1.9892E+00 -3.3302E+00 -1.1726E-01  1.7409E-01 -3.1892E+00 -1.4618E-01  1.3439E-01 -3.6773E+00 -1.4516E-01  2.9108E-01  2.4730E+00  1.7046E+00 -1.4928E+00 -3.6156E+00 -2.3323E-01  1.6948E-01 -2.4733E+00  1.6018E+00 -1.5793E+00
        9.59 -3.3317E+00 -1.7528E-01 -1.5285E-01  2.3918E+00  8.7913E-01 -3.4158E+00 -3.7345E+00  5.2426E-01  3.1462E-01 -2.5944E+00 -3.4574E-01  1.9939E+00 -3.3360E+00 -1.1473E-01  1.8548E-01 -3.2006E+00 -1.4380E-01  1.3065E-01 -3.6808E+00 -1.3848E-01  2.8698E-01  2.4747E+00  1.7079E+00 -1.4918E+00 -3.6114E+00 -2.4099E-01  1.6004E-01 -2.4797E+00  1.6016E+00 -1.5768E+00
        9.60 -3.3400E+00 -1.7943E-01 -1.5225E-01  2.3926E+00  8.8236E-01 -3.4179E+00 -3.7305E+00  5.1854E-01  3.1832E-01 -2.5933E+00 -3.4324E-01  1.9985E+00 -3.3415E+00 -1.1240E-01  1.9657E-01 -3.2128E+00 -1.4129E-01  1.2715E-01 -3.6840E+00 -1.3204E-01  2.8249E-01  2.4764E+00  1.7112E+00 -1.4908E+00 -3.6071E+00 -2.4840E-01  1.5087E-01 -2.4860E+00  1.6014E+00 -1.5743E+00
        9.62 -3.3484E+00 -1.8355E-01 -1.5128E-01  2.3933E+00  8.8558E-01 -3.4201E+00 -3.7265E+00  5.1272E-01  3.2200E-01 -2.5922E+00 -3.4074E-01  2.0031E+00 -3.3467E+00 -1.1027E-01  2.0730E-01 -3.2260E+00 -1.3865E-01  1.2395E-01 -3.6868E+00 -1.2581E-01  2.7767E-01  2.4780E+00  1.7145E+00 -1.4898E+00 -3.6027E+00 -2.5548E-01  1.4193E-01 -2.4923E+00  1.6012E+00 -1.5717E+00
        9.63 -3.3567E+00 -1.8762E-01 -1.4994E-01  2.3940E+00  8.8880E-01 -3.4222E+00 -3.7224E+00  5.0680E-01  3.2566E-01 -2.5912E+00 -3.3824E-01  2.0077E+00 -3.3516E+00 -1.0835E-01  2.1760E-01 -3.2399E+00 -1.3590E-01  1.2112E-01 -3.6892E+00 -1.1976E-01  2.7257E-01  2.4797E+00  1.7179E+00 -1.4888E+00 -3.5980E+00 -2.6223E-01  1.3318E-01 -2.4987E+00  1.6010E+00 -1.5692E+00
        9.64 -3.3651E+00 -1.9165E-01 -1.4823E-01  2.3947E+00  8.9202E-01 -3.4244E+00 -3.7182E+00  5.0077E-01  3.2930E-01 -2.5901E+00 -3.3573E-01  2.0122E+00 -3.3563E+00 -1.0662E-01  2.2741E-01 -3.2546E+00 -1.3305E-01  1.1873E-01 -3.6913E+00 -1.1389E-01  2.6723E-01  2.4814E+00  1.7212E+00 -1.4878E+00 -3.5933E+00 -2.6866E-01  1.2461E-01 -2.5050E+00  1.6008E+00 -1.5666E+00
        9.65 -3.3735E+00 -1.9562E-01 -1.4614E-01  2.3954E+00  8.9524E-01 -3.4265E+00 -3.7140E+00  4.9464E-01  3.3291E-01 -2.5890E+00 -3.3322E-01  2.0168E+00 -3.3607E+00 -1.0510E-01  2.3668E-01 -3.2699E+00 -1.3011E-01  1.1681E-01 -3.6930E+00 -1.0818E-01  2.6167E-01  2.4830E+00  1.7245E+00 -1.4867E+00 -3.5883E+00 -2.7477E-01  1.1620E-01 -2.5114E+00  1.6006E+00 -1.5641E+00
        9.66 -3.3819E+00 -1.9955E-01 -1.4366E-01  2.3961E+00  8.9846E-01 -3.4287E+00 -3.7098E+00  4.8840E-01  3.3650E-01 -2.5879E+00 -3.3071E-01  2.0213E+00 -3.3650E+00 -1.0375E-01  2.4536E-01 -3.2860E+00 -1.2711E-01  1.1541E-01 -3.6944E+00 -1.0261E-01  2.5591E-01  2.4847E+00  1.7278E+00 -1.4857E+00 -3.5831E+00 -2.8056E-01  1.0793E-01 -2.5177E+00  1.6004E+00 -1.5615E+00
        9.67 -3.3904E+00 -2.0342E-01 -1.4078E-01  2.3968E+00  9.0168E-01 -3.4308E+00 -3.7055E+00  4.8204E-01  3.4006E-01 -2.5869E+00 -3.2820E-01  2.0259E+00 -3.3693E+00 -1.0258E-01  2.5343E-01 -3.3026E+00 -1.2408E-01  1.1456E-01 -3.6955E+00 -9.7187E-02  2.4999E-01  2.4863E+00  1.7311E+00 -1.4847E+00 -3.5777E+00 -2.8603E-01  9.9804E-02 -2.5241E+00  1.6001E+00 -1.5589E+00
        9.68 -3.3989E+00 -2.0723E-01 -1.3749E-01  2.3975E+00  9.0490E-01 -3.4330E+00 -3.7012E+00  4.7557E-01  3.4359E-01 -2.5858E+00 -3.2569E-01  2.0304E+00 -3.3734E+00 -1.0158E-01  2.6085E-01 -3.3197E+00 -1.2103E-01  1.1427E-01 -3.6962E+00 -9.1895E-02  2.4392E-01  2.4880E+00  1.7344E+00 -1.4837E+00 -3.5721E+00 -2.9118E-01  9.1797E-02 -2.5305E+00  1.5999E+00 -1.5564E+00
        9.69 -3.4075E+00 -2.1099E-01 -1.3377E-01  2.3982E+00  9.0812E-01 -3.4351E+00 -3.6969E+00  4.6897E-01  3.4710E-01 -2.5848E+00 -3.2317E-01  2.0349E+00 -3.3776E+00 -1.0072E-01  2.6760E-01 -3.3373E+00 -1.1799E-01  1.1455E-01 -3.6966E+00 -8.6732E-02  2.3770E-01  2.4896E+00  1.7377E+00 -1.4827E+00 -3.5663E+00 -2.9600E-01  8.3906E-02 -2.5368E+00  1.5996E+00 -1.5538E+00
        9.70 -3.4162E+00 -2.1468E-01 -1.2960E-01  2.3989E+00  9.1134E-01 -3.4373E+00 -3.6925E+00  4.6226E-01  3.5056E-01 -2.5837E+00 -3.2065E-01  2.0393E+00 -3.3819E+00 -9.9993E-02  2.7369E-01 -3.3554E+00 -1.1501E-01  1.1540E-01 -3.6966E+00 -8.1694E-02  2.3136E-01  2.4913E+00  1.7410E+00 -1.4817E+00 -3.5602E+00 -3.0046E-01  7.6122E-02 -2.5432E+00  1.5994E+00 -1.5512E+00
        9.71 -3.4249E+00 -2.1832E-01 -1.2496E-01  2.3996E+00  9.1456E-01 -3.4394E+00 -3.6881E+00  4.5541E-01  3.5400E-01 -2.5827E+00 -3.1813E-01  2.0438E+00 -3.3862E+00 -9.9390E-02  2.7910E-01 -3.3737E+00 -1.1210E-01  1.1681E-01 -3.6962E+00 -7.6781E-02  2.2491E-01  2.4929E+00  1.7444E+00 -1.4807E+00 -3.5540E+00 -3.0456E-01  6.8436E-02 -2.5496E+00  1.5991E+00 -1.5486E+00
        9.72 -3.4337E+00 -2.2190E-01 -1.1984E-01  2.4002E+00  9.1779E-01 -3.4415E+00 -3.6836E+00  4.4844E-01  3.5740E-01 -2.5816E+00 -3.1561E-01  2.0483E+00 -3.3907E+00 -9.8894E-02  2.8384E-01 -3.3924E+00 -1.0931E-01  1.1876E-01 -3.6954E+00 -7.1992E-02  2.1835E-01  2.4946E+00  1.7477E+00 -1.4797E+00 -3.5475E+00 -3.0826E-01  6.0838E-02 -2.5559E+00  1.5989E+00 -1.5460E+00
        9.73 -3.4427E+00 -2.2544E-01 -1.1418E-01  2.4009E+00  9.2101E-01 -3.4437E+00 -3.6791E+00  4.4133E-01  3.6075E-01 -2.5806E+00 -3.1309E-01  2.0527E+00 -3.3954E+00 -9.8493E-02  2.8790E-01 -3.4114E+00 -1.0666E-01  1.2124E-01 -3.6943E+00 -6.7330E-02  2.1170E-01  2.4962E+00  1.7510E+00 -1.4787E+00 -3.5408E+00 -3.1156E-01  5.3317E-02 -2.5623E+00  1.5986E+00 -1.5433E+00
        9.74 -3.4518E+00 -2.2896E-01 -1.0796E-01  2.4016E+00  9.2423E-01 -3.4458E+00 -3.6745E+00  4.3408E-01  3.6406E-01 -2.5796E+00 -3.1056E-01  2.0571E+00 -3.4003E+00 -9.8175E-02  2.9131E-01 -3.4305E+00 -1.0418E-01  1.2421E-01 -3.6927E+00 -6.2800E-02  2.0495E-01  2.4978E+00  1.7543E+00 -1.4777E+00 -3.5339E+00 -3.1440E-01  4.5860E-02 -2.5687E+00  1.5983E+00 -1.5407E+00
        9.75 -3.4611E+00 -2.3247E-01 -1.0113E-01  2.4023E+00  9.2745E-01 -3.4479E+00 -3.6699E+00  4.2669E-01  3.6733E-01 -2.5786E+00 -3.0804E-01  2.0615E+00 -3.4055E+00 -9.7928E-02  2.9407E-01 -3.4498E+00 -1.0189E-01  1.2764E-01 -3.6907E+00 -5.8409E-02  1.9812E-01  2.4995E+00  1.7576E+00 -1.4766E+00 -3.5267E+00 -3.1677E-01  3.8444E-02 -2.5751E+00  1.5980E+00 -1.5381E+00
        9.76 -3.4705E+00 -2.3603E-01 -9.3620E-02  2.4030E+00  9.3067E-01 -3.4501E+00 -3.6652E+00  4.1914E-01  3.7055E-01 -2.5776E+00 -3.0551E-01  2.0659E+00 -3.4110E+00 -9.7743E-02  2.9621E-01 -3.4692E+00 -9.9806E-02  1.3151E-01 -3.6883E+00 -5.4170E-02  1.9120E-01  2.5011E+00  1.7609E+00 -1.4756E+00 -3.5194E+00 -3.1862E-01  3.1038E-02 -2.5815E+00  1.5977E+00 -1.5354E+00
        9.77 -3.4802E+00 -2.3969E-01 -8.5339E-02  2.4037E+00  9.3389E-01 -3.4522E+00 -3.6605E+00  4.1145E-01  3.7371E-01 -2.5766E+00 -3.0298E-01  2.0703E+00 -3.4168E+00 -9.7610E-02  2.9773E-01 -3.4887E+00 -9.7921E-02  1.3579E-01 -3.6853E+00 -5.0101E-02  1.8420E-01  2.5027E+00  1.7642E+00 -1.4746E+00 -3.5120E+00 -3.1990E-01  2.3593E-02 -2.5879E+00  1.5974E+00 -1.5328E+00
        9.78 -3.4900E+00 -2.4357E-01 -7.6169E-02  2.4043E+00  9.3711E-01 -3.4543E+00 -3.6558E+00  4.0359E-01  3.7681E-01 -2.5756E+00 -3.0044E-01  2.0746E+00 -3.4230E+00 -9.7520E-02  2.9866E-01 -3.5083E+00 -9.6215E-02  1.4044E-01 -3.6817E+00 -4.6232E-02  1.7712E-01  2.5044E+00  1.7675E+00 -1.4736E+00 -3.5044E+00 -3.2055E-01  1.6036E-02 -2.5943E+00  1.5971E+00 -1.5301E+00
