        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3 
       16.50 -1.0732E+00  7.2008E-02  0.0000E+00  3.6997E-01  2.8439E-01  0.0000E+00  7.0176E-01 -3.5637E-01  0.0000E+00
       16.60 -1.0581E+00  1.1870E-01  0.0000E+00  2.6389E-01  2.2157E-01  0.0000E+00  7.9273E-01 -3.4024E-01  0.0000E+00
       16.70 -1.0347E+00  1.6515E-01  0.0000E+00  1.6342E-01  1.4607E-01  0.0000E+00  8.6971E-01 -3.1119E-01  0.0000E+00
       16.80 -1.0017E+00  2.1081E-01  0.0000E+00  6.7716E-02  6.2956E-02  0.0000E+00  9.3242E-01 -2.7374E-01  0.0000E+00
       16.90 -9.5775E-01  2.5462E-01  0.0000E+00 -2.5720E-02 -2.3232E-02  0.0000E+00  9.8191E-01 -2.3136E-01  0.0000E+00
       17.00 -9.0127E-01  2.9471E-01  0.0000E+00 -1.2002E-01 -1.0830E-01  0.0000E+00  1.0197E+00 -1.8639E-01  0.0000E+00
       17.10 -8.3090E-01  3.2815E-01  0.0000E+00 -2.1808E-01 -1.8790E-01  0.0000E+00  1.0474E+00 -1.4022E-01  0.0000E+00
       17.20 -7.4617E-01  3.5083E-01  0.0000E+00 -3.2164E-01 -2.5720E-01  0.0000E+00  1.0662E+00 -9.3607E-02  0.0000E+00
       17.30 -6.4846E-01  3.5797E-01  0.0000E+00 -4.3028E-01 -3.1106E-01  0.0000E+00  1.0771E+00 -4.6891E-02  0.0000E+00
       17.40 -5.4156E-01  3.4540E-01  0.0000E+00 -5.4077E-01 -3.4521E-01  0.0000E+00  1.0807E+00 -1.7500E-04  0.0000E+00
       17.50 -4.3107E-01  3.1141E-01  0.0000E+00 -6.4771E-01 -3.5793E-01  0.0000E+00  1.0772E+00  4.6541E-02  0.0000E+00
       17.60 -3.2239E-01  2.5768E-01  0.0000E+00 -7.4550E-01 -3.5093E-01  0.0000E+00  1.0663E+00  9.3258E-02  0.0000E+00
       17.70 -2.1878E-01  1.8848E-01  0.0000E+00 -8.3032E-01 -3.2834E-01  0.0000E+00  1.0475E+00  1.3987E-01  0.0000E+00
       17.80 -1.2068E-01  1.0893E-01  0.0000E+00 -9.0079E-01 -2.9496E-01  0.0000E+00  1.0198E+00  1.8605E-01  0.0000E+00
       17.90 -2.6351E-02  2.3886E-02  0.0000E+00 -9.5735E-01 -2.5491E-01  0.0000E+00  9.8206E-01  2.3103E-01  0.0000E+00
       18.00  6.7095E-02 -6.2306E-02  0.0000E+00 -1.0014E+00 -2.1112E-01  0.0000E+00  9.3261E-01  2.7343E-01  0.0000E+00
       18.10  1.6280E-01 -1.4545E-01  0.0000E+00 -1.0344E+00 -1.6547E-01  0.0000E+00  8.6994E-01  3.1093E-01  0.0000E+00
       18.20  2.6325E-01 -2.2101E-01  0.0000E+00 -1.0579E+00 -1.1903E-01  0.0000E+00  7.9301E-01  3.4004E-01  0.0000E+00
       18.30  3.6934E-01 -2.8392E-01  0.0000E+00 -1.0731E+00 -7.2333E-02  0.0000E+00  7.0206E-01  3.5625E-01  0.0000E+00
       18.40  4.7938E-01 -3.2923E-01  0.0000E+00 -1.0806E+00 -2.5605E-02  0.0000E+00  5.9955E-01  3.5484E-01  0.0000E+00
       18.50  5.8900E-01 -3.5365E-01  0.0000E+00 -1.0810E+00  2.1115E-02  0.0000E+00  4.9027E-01  3.3253E-01  0.0000E+00
       18.60  6.9240E-01 -3.5701E-01  0.0000E+00 -1.0741E+00  6.7841E-02  0.0000E+00  3.8001E-01  2.8917E-01  0.0000E+00
       18.70  7.8462E-01 -3.4232E-01  0.0000E+00 -1.0597E+00  1.1454E-01  0.0000E+00  2.7340E-01  2.2778E-01  0.0000E+00
       18.80  8.6296E-01 -3.1426E-01  0.0000E+00 -1.0371E+00  1.6102E-01  0.0000E+00  1.7238E-01  1.5323E-01  0.0000E+00
       18.90  9.2697E-01 -2.7740E-01  0.0000E+00 -1.0050E+00  2.0679E-01  0.0000E+00  7.6282E-02  7.0608E-02  0.0000E+00
       19.00  9.7763E-01 -2.3536E-01  0.0000E+00 -9.6211E-01  2.5082E-01  0.0000E+00 -1.7269E-02 -1.5477E-02  0.0000E+00
       19.10  1.0165E+00 -1.9054E-01  0.0000E+00 -9.0682E-01  2.9135E-01  0.0000E+00 -1.1139E-01 -1.0082E-01  0.0000E+00
       19.20  1.0450E+00 -1.4443E-01  0.0000E+00 -8.3773E-01  3.2553E-01  0.0000E+00 -2.0904E-01 -1.8111E-01  0.0000E+00
       19.30  1.0646E+00 -9.7833E-02  0.0000E+00 -7.5427E-01  3.4936E-01  0.0000E+00 -3.1211E-01 -2.5154E-01  0.0000E+00
       19.40  1.0762E+00 -5.1110E-02  0.0000E+00 -6.5760E-01  3.5808E-01  0.0000E+00 -4.2040E-01 -3.0699E-01  0.0000E+00
       19.50  1.0805E+00 -4.3844E-03  0.0000E+00 -5.5131E-01  3.4738E-01  0.0000E+00 -5.3094E-01 -3.4301E-01  0.0000E+00
       19.60  1.0776E+00  4.2339E-02  0.0000E+00 -4.4090E-01  3.1528E-01  0.0000E+00 -6.3846E-01 -3.5764E-01  0.0000E+00
       19.70  1.0673E+00  8.9068E-02  0.0000E+00 -3.3189E-01  2.6316E-01  0.0000E+00 -7.3727E-01 -3.5225E-01  0.0000E+00
       19.80  1.0493E+00  1.3571E-01  0.0000E+00 -2.2777E-01  1.9513E-01  0.0000E+00 -8.2335E-01 -3.3086E-01  0.0000E+00
       19.90  1.0225E+00  1.8196E-01  0.0000E+00 -1.2922E-01  1.1629E-01  0.0000E+00 -8.9511E-01 -2.9827E-01  0.0000E+00
       20.00  9.8570E-01  2.2710E-01  0.0000E+00 -3.4655E-02  3.1555E-02  0.0000E+00 -9.5288E-01 -2.5868E-01  0.0000E+00
       20.10  9.3737E-01  2.6982E-01  0.0000E+00  5.8750E-02 -5.4703E-02  0.0000E+00 -9.9796E-01 -2.1515E-01  0.0000E+00
       20.20  8.7593E-01  3.0788E-01  0.0000E+00  1.5415E-01 -1.3830E-01  0.0000E+00 -1.0319E+00 -1.6961E-01  0.0000E+00
       20.30  8.0028E-01  3.3791E-01  0.0000E+00  2.5413E-01 -2.1472E-01  0.0000E+00 -1.0563E+00 -1.2322E-01  0.0000E+00
       20.40  7.1051E-01  3.5546E-01  0.0000E+00  3.5977E-01 -2.7895E-01  0.0000E+00 -1.0722E+00 -7.6548E-02  0.0000E+00
       20.50  6.0887E-01  3.5577E-01  0.0000E+00  4.6963E-01 -3.2598E-01  0.0000E+00 -1.0804E+00 -2.9828E-02  0.0000E+00
       20.60  4.9996E-01  3.3536E-01  0.0000E+00  5.7953E-01 -3.5229E-01  0.0000E+00 -1.0814E+00  1.6885E-02  0.0000E+00
       20.70  3.8958E-01  2.9376E-01  0.0000E+00  6.8372E-01 -3.5741E-01  0.0000E+00 -1.0752E+00  6.3605E-02  0.0000E+00
       20.80  2.8254E-01  2.3378E-01  0.0000E+00  7.7708E-01 -3.4413E-01  0.0000E+00 -1.0616E+00  1.1031E-01  0.0000E+00
       20.90  1.8105E-01  1.6017E-01  0.0000E+00  8.5670E-01 -3.1704E-01  0.0000E+00 -1.0397E+00  1.5682E-01  0.0000E+00
       21.00  8.4621E-02  7.8064E-02  0.0000E+00  9.2196E-01 -2.8079E-01  0.0000E+00 -1.0085E+00  2.0267E-01  0.0000E+00
       21.10 -9.0007E-03 -7.8917E-03  0.0000E+00  9.7375E-01 -2.3908E-01  0.0000E+00 -9.6672E-01  2.4692E-01  0.0000E+00
       21.20 -1.0291E-01 -9.3472E-02  0.0000E+00  1.0136E+00 -1.9444E-01  0.0000E+00 -9.1265E-01  2.8785E-01  0.0000E+00
       21.30 -2.0010E-01 -1.7441E-01  0.0000E+00  1.0430E+00 -1.4840E-01  0.0000E+00 -8.4489E-01  3.2275E-01  0.0000E+00
       21.40 -3.0260E-01 -2.4595E-01  0.0000E+00  1.0633E+00 -1.0183E-01  0.0000E+00 -7.6276E-01  3.4772E-01  0.0000E+00
       21.50 -4.1045E-01 -3.0297E-01  0.0000E+00  1.0756E+00 -5.5108E-02  0.0000E+00 -6.6723E-01  3.5802E-01  0.0000E+00
       21.60 -5.2094E-01 -3.4092E-01  0.0000E+00  1.0805E+00 -8.3868E-03  0.0000E+00 -5.6166E-01  3.4925E-01  0.0000E+00
       21.70 -6.2894E-01 -3.5753E-01  0.0000E+00  1.0783E+00  3.8330E-02  0.0000E+00 -4.5142E-01  3.1914E-01  0.0000E+00
       21.80 -7.2873E-01 -3.5388E-01  0.0000E+00  1.0687E+00  8.5050E-02  0.0000E+00 -3.4212E-01  2.6877E-01  0.0000E+00
       21.90 -8.1607E-01 -3.3380E-01  0.0000E+00  1.0514E+00  1.3170E-01  0.0000E+00 -2.3750E-01  2.0204E-01  0.0000E+00
       22.00 -8.8917E-01 -3.0209E-01  0.0000E+00  1.0255E+00  1.7799E-01  0.0000E+00 -1.3848E-01  1.2403E-01  0.0000E+00
       22.10 -9.4820E-01 -2.6302E-01  0.0000E+00  9.8970E-01  2.2327E-01  0.0000E+00 -4.3664E-02  3.9690E-02  0.0000E+00
       22.20 -9.9440E-01 -2.1977E-01  0.0000E+00  9.4251E-01  2.6628E-01  0.0000E+00  4.9698E-02 -4.6575E-02  0.0000E+00
       22.30 -1.0293E+00 -1.7437E-01  0.0000E+00  8.8238E-01  3.0488E-01  0.0000E+00  1.4476E-01 -1.3058E-01  0.0000E+00
       22.40 -1.0545E+00 -1.2803E-01  0.0000E+00  8.0810E-01  3.3583E-01  0.0000E+00  2.4420E-01 -2.0788E-01  0.0000E+00
       22.50 -1.0712E+00 -8.1361E-02  0.0000E+00  7.1964E-01  3.5477E-01  0.0000E+00  3.4927E-01 -2.7348E-01  0.0000E+00
       22.60 -1.0801E+00 -3.4636E-02  0.0000E+00  6.1898E-01  3.5690E-01  0.0000E+00  4.5882E-01 -3.2234E-01  0.0000E+00
       22.70 -1.0817E+00  1.2084E-02  0.0000E+00  5.1054E-01  3.3857E-01  0.0000E+00  5.6891E-01 -3.5072E-01  0.0000E+00
       22.80 -1.0762E+00  5.8810E-02  0.0000E+00  4.0008E-01  2.9894E-01  0.0000E+00  6.7385E-01 -3.5783E-01  0.0000E+00
       22.90 -1.0633E+00  1.0553E-01  0.0000E+00  2.9258E-01  2.4056E-01  0.0000E+00  7.6839E-01 -3.4616E-01  0.0000E+00
       23.00 -1.0422E+00  1.5208E-01  0.0000E+00  1.9052E-01  1.6806E-01  0.0000E+00  8.4937E-01 -3.2021E-01  0.0000E+00
       23.10 -1.0120E+00  1.9805E-01  0.0000E+00  9.3670E-02  8.6567E-02  0.0000E+00  9.1598E-01 -2.8469E-01  0.0000E+00
       23.20 -9.7126E-01  2.4253E-01  0.0000E+00 -1.1489E-04  7.9418E-04  0.0000E+00  9.6899E-01 -2.4340E-01  0.0000E+00
       23.30 -9.1840E-01  2.8390E-01  0.0000E+00 -9.3881E-02 -8.5014E-02  0.0000E+00  1.0099E+00 -1.9897E-01  0.0000E+00
       23.40 -8.5195E-01  3.1956E-01  0.0000E+00 -1.9068E-01 -1.6661E-01  0.0000E+00  1.0402E+00 -1.5303E-01  0.0000E+00
       23.50 -7.7112E-01  3.4569E-01  0.0000E+00 -2.9269E-01 -2.3929E-01  0.0000E+00  1.0614E+00 -1.0649E-01  0.0000E+00
       23.60 -6.7668E-01  3.5761E-01  0.0000E+00 -4.0016E-01 -2.9791E-01  0.0000E+00  1.0744E+00 -5.9779E-02  0.0000E+00
       23.70 -5.7176E-01  3.5077E-01  0.0000E+00 -5.1066E-01 -3.3780E-01  0.0000E+00  1.0800E+00 -1.3058E-02  0.0000E+00
       23.80 -4.6163E-01  3.2264E-01  0.0000E+00 -6.1922E-01 -3.5639E-01  0.0000E+00  1.0784E+00  3.3659E-02  0.0000E+00
       23.90 -3.5198E-01  2.7398E-01  0.0000E+00 -7.2004E-01 -3.5445E-01  0.0000E+00  1.0695E+00  8.0382E-02  0.0000E+00
       24.00 -2.4680E-01  2.0849E-01  0.0000E+00 -8.0868E-01 -3.3563E-01  0.0000E+00  1.0530E+00  1.2705E-01  0.0000E+00
       24.10 -1.4726E-01  1.3125E-01  0.0000E+00 -8.8313E-01 -3.0475E-01  0.0000E+00  1.0279E+00  1.7340E-01  0.0000E+00
       24.20 -5.2145E-02  4.7245E-02  0.0000E+00 -9.4340E-01 -2.6617E-01  0.0000E+00  9.9304E-01  2.1882E-01  0.0000E+00
       24.30  4.1240E-02 -3.9056E-02  0.0000E+00 -9.9071E-01 -2.2316E-01  0.0000E+00  9.4695E-01  2.6212E-01  0.0000E+00
       24.40  1.3605E-01 -1.2347E-01  0.0000E+00 -1.0266E+00 -1.7788E-01  0.0000E+00  8.8803E-01  3.0124E-01  0.0000E+00
       24.50  2.3505E-01 -2.0159E-01  0.0000E+00 -1.0526E+00 -1.3157E-01  0.0000E+00  8.1504E-01  3.3306E-01  0.0000E+00
       24.60  3.3966E-01 -2.6846E-01  0.0000E+00 -1.0700E+00 -8.4916E-02  0.0000E+00  7.2778E-01  3.5327E-01  0.0000E+00
       24.70  4.4898E-01 -3.1899E-01  0.0000E+00 -1.0796E+00 -3.8188E-02  0.0000E+00  6.2804E-01  3.5707E-01  0.0000E+00
       24.80  5.5928E-01 -3.4926E-01  0.0000E+00 -1.0819E+00  8.5323E-03  0.0000E+00  5.2004E-01  3.4062E-01  0.0000E+00
       24.90  6.6495E-01 -3.5817E-01  0.0000E+00 -1.0770E+00  5.5255E-02  0.0000E+00  4.0951E-01  3.0280E-01  0.0000E+00
       25.00  7.6059E-01 -3.4796E-01  0.0000E+00 -1.0648E+00  1.0197E-01  0.0000E+00  3.0160E-01  2.4588E-01  0.0000E+00
       25.10  8.4285E-01 -3.2306E-01  0.0000E+00 -1.0445E+00  1.4854E-01  0.0000E+00  1.9904E-01  1.7440E-01  0.0000E+00
       25.20  9.1072E-01 -2.8819E-01  0.0000E+00 -1.0151E+00  1.9457E-01  0.0000E+00  1.0180E-01  9.3502E-02  0.0000E+00
       25.30  9.6489E-01 -2.4727E-01  0.0000E+00 -9.7537E-01  2.3921E-01  0.0000E+00  7.8685E-03  7.9440E-03  0.0000E+00
       25.40  1.0068E+00 -2.0303E-01  0.0000E+00 -9.2365E-01  2.8091E-01  0.0000E+00 -8.5764E-02 -7.8001E-02  0.0000E+00
       25.50  1.0380E+00 -1.5718E-01  0.0000E+00 -8.5847E-01  3.1716E-01  0.0000E+00 -1.8218E-01 -1.6011E-01  0.0000E+00
       25.60  1.0600E+00 -1.1066E-01  0.0000E+00 -7.7895E-01  3.4428E-01  0.0000E+00 -2.8365E-01 -2.3374E-01  0.0000E+00
       25.70  1.0737E+00 -6.3957E-02  0.0000E+00 -6.8570E-01  3.5761E-01  0.0000E+00 -3.9065E-01 -2.9377E-01  0.0000E+00
       25.80  1.0799E+00 -1.7232E-02  0.0000E+00 -5.8161E-01  3.5256E-01  0.0000E+00 -5.0099E-01 -3.3546E-01  0.0000E+00
       25.90  1.0790E+00  2.9486E-02  0.0000E+00 -4.7179E-01  3.2637E-01  0.0000E+00 -6.0989E-01 -3.5598E-01  0.0000E+00
       26.00  1.0708E+00  7.6213E-02  0.0000E+00 -3.6198E-01  2.7946E-01  0.0000E+00 -7.1156E-01 -3.5580E-01  0.0000E+00
       26.10  1.0550E+00  1.2289E-01  0.0000E+00 -2.5636E-01  2.1535E-01  0.0000E+00 -8.0138E-01 -3.3837E-01  0.0000E+00
       26.20  1.0308E+00  1.6930E-01  0.0000E+00 -1.5638E-01  1.3901E-01  0.0000E+00 -8.7712E-01 -3.0843E-01  0.0000E+00
       26.30  9.9689E-01  2.1484E-01  0.0000E+00 -6.0983E-02  5.5472E-02  0.0000E+00 -9.3864E-01 -2.7044E-01  0.0000E+00
       26.40  9.5192E-01  2.5841E-01  0.0000E+00  3.2400E-02 -3.0766E-02  0.0000E+00 -9.8707E-01 -2.2778E-01  0.0000E+00
       26.50  8.9428E-01  2.9805E-01  0.0000E+00  1.2692E-01 -1.1552E-01  0.0000E+00 -1.0240E+00 -1.8266E-01  0.0000E+00
       26.60  8.2265E-01  3.3072E-01  0.0000E+00  2.2541E-01 -1.9441E-01  0.0000E+00 -1.0508E+00 -1.3644E-01  0.0000E+00
       26.70  7.3670E-01  3.5224E-01  0.0000E+00  3.2946E-01 -2.6256E-01  0.0000E+00 -1.0690E+00 -8.9814E-02  0.0000E+00
       26.80  6.3801E-01  3.5779E-01  0.0000E+00  4.3842E-01 -3.1484E-01  0.0000E+00 -1.0793E+00 -4.3100E-02  0.0000E+00
       26.90  5.3056E-01  3.4337E-01  0.0000E+00  5.4883E-01 -3.4713E-01  0.0000E+00 -1.0822E+00  3.6127E-03  0.0000E+00
       27.00  4.2004E-01  3.0755E-01  0.0000E+00  6.5517E-01 -3.5802E-01  0.0000E+00 -1.0781E+00  5.0328E-02  0.0000E+00
       27.10  3.1172E-01  2.5228E-01  0.0000E+00  7.5194E-01 -3.4948E-01  0.0000E+00 -1.0665E+00  9.7043E-02  0.0000E+00
       27.20  2.0861E-01  1.8197E-01  0.0000E+00  8.3553E-01 -3.2576E-01  0.0000E+00 -1.0470E+00  1.4364E-01  0.0000E+00
       27.30  1.1093E-01  1.0175E-01  0.0000E+00  9.0475E-01 -2.9166E-01  0.0000E+00 -1.0186E+00  1.8975E-01  0.0000E+00
       27.40  1.6813E-02  1.6433E-02  0.0000E+00  9.6015E-01 -2.5118E-01  0.0000E+00 -9.7991E-01  2.3459E-01  0.0000E+00
       27.50 -7.6696E-02 -6.9679E-02  0.0000E+00  1.0031E+00 -2.0716E-01  0.0000E+00 -9.2941E-01  2.7668E-01  0.0000E+00
       27.60 -1.7271E-01 -1.5238E-01  0.0000E+00  1.0353E+00 -1.6140E-01  0.0000E+00 -8.6556E-01  3.1362E-01  0.0000E+00
       27.70 -2.7364E-01 -2.2707E-01  0.0000E+00  1.0580E+00 -1.1492E-01  0.0000E+00 -7.8740E-01  3.4183E-01  0.0000E+00
       27.80 -3.8016E-01 -2.8867E-01  0.0000E+00  1.0725E+00 -6.8218E-02  0.0000E+00 -6.9535E-01  3.5672E-01  0.0000E+00
       27.90 -4.9037E-01 -3.3231E-01  0.0000E+00  1.0794E+00 -2.1491E-02  0.0000E+00 -5.9205E-01  3.5363E-01  0.0000E+00
       28.00 -5.9969E-01 -3.5490E-01  0.0000E+00  1.0791E+00  2.5228E-02  0.0000E+00 -4.8247E-01  3.2950E-01  0.0000E+00
       28.10 -7.0231E-01 -3.5659E-01  0.0000E+00  1.0716E+00  7.1953E-02  0.0000E+00 -3.7238E-01  2.8446E-01  0.0000E+00
       28.20 -7.9342E-01 -3.4058E-01  0.0000E+00  1.0565E+00  1.1864E-01  0.0000E+00 -2.6621E-01  2.2176E-01  0.0000E+00
       28.30 -8.7053E-01 -3.1161E-01  0.0000E+00  1.0331E+00  1.6508E-01  0.0000E+00 -1.6566E-01  1.4635E-01  0.0000E+00
       28.40 -9.3337E-01 -2.7420E-01  0.0000E+00  1.0001E+00  2.1074E-01  0.0000E+00 -6.9883E-02  6.3278E-02  0.0000E+00
       28.50 -9.8297E-01 -2.3185E-01  0.0000E+00  9.5622E-01  2.5455E-01  0.0000E+00  2.3598E-02 -2.2890E-02  0.0000E+00
       28.60 -1.0209E+00 -1.8688E-01  0.0000E+00  8.9978E-01  2.9465E-01  0.0000E+00  1.1792E-01 -1.0796E-01  0.0000E+00
       28.70 -1.0486E+00 -1.4071E-01  0.0000E+00  8.2945E-01  3.2811E-01  0.0000E+00  2.1599E-01 -1.8758E-01  0.0000E+00
       28.80 -1.0675E+00 -9.4094E-02  0.0000E+00  7.4476E-01  3.5083E-01  0.0000E+00  3.1955E-01 -2.5693E-01  0.0000E+00
       28.90 -1.0785E+00 -4.7370E-02  0.0000E+00  6.4708E-01  3.5802E-01  0.0000E+00  4.2819E-01 -3.1084E-01  0.0000E+00
       29.00 -1.0822E+00 -6.4509E-04  0.0000E+00  5.4020E-01  3.4550E-01  0.0000E+00  5.3870E-01 -3.4506E-01  0.0000E+00
       29.10 -1.0786E+00  4.6081E-02  0.0000E+00  4.2970E-01  3.1157E-01  0.0000E+00  6.4567E-01 -3.5785E-01  0.0000E+00
       29.20 -1.0678E+00  9.2810E-02  0.0000E+00  3.2100E-01  2.5788E-01  0.0000E+00  7.4351E-01 -3.5090E-01  0.0000E+00
       29.30 -1.0491E+00  1.3944E-01  0.0000E+00  2.1737E-01  1.8870E-01  0.0000E+00  8.2838E-01 -3.2835E-01  0.0000E+00
       29.40 -1.0215E+00  1.8563E-01  0.0000E+00  1.1924E-01  1.0916E-01  0.0000E+00  8.9890E-01 -2.9500E-01  0.0000E+00
       29.50 -9.8376E-01  2.3064E-01  0.0000E+00  2.4898E-02  2.4109E-02  0.0000E+00  9.5551E-01 -2.5496E-01  0.0000E+00
       29.60 -9.3437E-01  2.7307E-01  0.0000E+00 -6.8559E-02 -6.2103E-02  0.0000E+00  9.9956E-01 -2.1118E-01  0.0000E+00
       29.70 -8.7176E-01  3.1060E-01  0.0000E+00 -1.6427E-01 -1.4528E-01  0.0000E+00  1.0326E+00 -1.6554E-01  0.0000E+00
       29.80 -7.9488E-01  3.3976E-01  0.0000E+00 -2.6473E-01 -2.2088E-01  0.0000E+00  1.0562E+00 -1.1910E-01  0.0000E+00
       29.90 -7.0397E-01  3.5603E-01  0.0000E+00 -3.7084E-01 -2.8384E-01  0.0000E+00  1.0714E+00 -7.2417E-02  0.0000E+00
       30.00 -6.0149E-01  3.5467E-01  0.0000E+00 -4.8091E-01 -3.2920E-01  0.0000E+00  1.0790E+00 -2.5697E-02  0.0000E+00
       30.10 -4.9222E-01  3.3242E-01  0.0000E+00 -5.9057E-01 -3.5366E-01  0.0000E+00  1.0793E+00  2.1016E-02  0.0000E+00
       30.20 -3.8198E-01  2.8909E-01  0.0000E+00 -6.9402E-01 -3.5706E-01  0.0000E+00  1.0725E+00  6.7735E-02  0.0000E+00
       30.30 -2.7537E-01  2.2773E-01  0.0000E+00 -7.8629E-01 -3.4240E-01  0.0000E+00  1.0582E+00  1.1443E-01  0.0000E+00
       30.40 -1.7435E-01  1.5320E-01  0.0000E+00 -8.6468E-01 -3.1435E-01  0.0000E+00  1.0355E+00  1.6090E-01  0.0000E+00
       30.50 -7.8278E-02  7.0601E-02  0.0000E+00 -9.2875E-01 -2.7751E-01  0.0000E+00  1.0035E+00  2.0666E-01  0.0000E+00
       30.60  1.5244E-02 -1.5475E-02  0.0000E+00 -9.7946E-01 -2.3546E-01  0.0000E+00  9.6069E-01  2.5069E-01  0.0000E+00
       30.70  1.0932E-01 -1.0081E-01  0.0000E+00 -1.0183E+00 -1.9065E-01  0.0000E+00  9.0547E-01  2.9122E-01  0.0000E+00
       30.80  2.0692E-01 -1.8112E-01  0.0000E+00 -1.0469E+00 -1.4455E-01  0.0000E+00  8.3647E-01  3.2541E-01  0.0000E+00
       30.90  3.0992E-01 -2.5159E-01  0.0000E+00 -1.0666E+00 -9.7955E-02  0.0000E+00  7.5310E-01  3.4929E-01  0.0000E+00
       31.00  4.1814E-01 -3.0711E-01  0.0000E+00 -1.0782E+00 -5.1237E-02  0.0000E+00  6.5653E-01  3.5809E-01  0.0000E+00
       31.10  5.2863E-01 -3.4324E-01  0.0000E+00 -1.0825E+00 -4.5178E-03  0.0000E+00  5.5032E-01  3.4750E-01  0.0000E+00
       31.20  6.3613E-01 -3.5800E-01  0.0000E+00 -1.0797E+00  4.2198E-02  0.0000E+00  4.3996E-01  3.1554E-01  0.0000E+00
       31.30  7.3497E-01 -3.5274E-01  0.0000E+00 -1.0695E+00  8.8918E-02  0.0000E+00  3.3096E-01  2.6356E-01  0.0000E+00
       31.40  8.2111E-01 -3.3146E-01  0.0000E+00 -1.0515E+00  1.3555E-01  0.0000E+00  2.2683E-01  1.9565E-01  0.0000E+00
       31.50  8.9295E-01 -2.9895E-01  0.0000E+00 -1.0248E+00  1.8179E-01  0.0000E+00  1.2826E-01  1.1690E-01  0.0000E+00
       31.60  9.5080E-01 -2.5941E-01  0.0000E+00 -9.8812E-01  2.2694E-01  0.0000E+00  3.3698E-02  3.2211E-02  0.0000E+00
       31.70  9.9595E-01 -2.1590E-01  0.0000E+00 -9.3990E-01  2.6967E-01  0.0000E+00 -5.9679E-02 -5.4034E-02  0.0000E+00
       31.80  1.0300E+00 -1.7038E-01  0.0000E+00 -8.7861E-01  3.0776E-01  0.0000E+00 -1.5502E-01 -1.3765E-01  0.0000E+00
       31.90  1.0544E+00 -1.2399E-01  0.0000E+00 -8.0312E-01  3.3788E-01  0.0000E+00 -2.5491E-01 -2.1416E-01  0.0000E+00
       32.00  1.0703E+00 -7.7313E-02  0.0000E+00 -7.1352E-01  3.5557E-01  0.0000E+00 -3.6044E-01 -2.7853E-01  0.0000E+00
       32.10  1.0786E+00 -3.0587E-02  0.0000E+00 -6.1202E-01  3.5608E-01  0.0000E+00 -4.7021E-01 -3.2577E-01  0.0000E+00
       32.20  1.0796E+00  1.6133E-02  0.0000E+00 -5.0320E-01  3.3593E-01  0.0000E+00 -5.8009E-01 -3.5234E-01  0.0000E+00
       32.30  1.0735E+00  6.2859E-02  0.0000E+00 -3.9283E-01  2.9459E-01  0.0000E+00 -6.8433E-01 -3.5773E-01  0.0000E+00
       32.40  1.0599E+00  1.0957E-01  0.0000E+00 -2.8575E-01  2.3482E-01  0.0000E+00 -7.7780E-01 -3.4468E-01  0.0000E+00
       32.50  1.0380E+00  1.5609E-01  0.0000E+00 -1.8418E-01  1.6138E-01  0.0000E+00 -8.5757E-01 -3.1776E-01  0.0000E+00
       32.60  1.0070E+00  2.0197E-01  0.0000E+00 -8.7692E-02  7.9377E-02  0.0000E+00 -9.2299E-01 -2.8163E-01  0.0000E+00
       32.70  9.6524E-01  2.4626E-01  0.0000E+00  5.9681E-03 -6.5431E-03  0.0000E+00 -9.7492E-01 -2.4000E-01  0.0000E+00
       32.80  9.1126E-01  2.8726E-01  0.0000E+00  9.9880E-02 -9.2147E-02  0.0000E+00 -1.0149E+00 -1.9540E-01  0.0000E+00
       32.90  8.4359E-01  3.2226E-01  0.0000E+00  1.9706E-01 -1.7316E-01  0.0000E+00 -1.0444E+00 -1.4940E-01  0.0000E+00
       33.00  7.6153E-01  3.4738E-01  0.0000E+00  2.9955E-01 -2.4484E-01  0.0000E+00 -1.0649E+00 -1.0283E-01  0.0000E+00
       33.10  6.6604E-01  3.5785E-01  0.0000E+00  4.0742E-01 -3.0203E-01  0.0000E+00 -1.0773E+00 -5.6125E-02  0.0000E+00
       33.20  5.6044E-01  3.4926E-01  0.0000E+00  5.1797E-01 -3.4016E-01  0.0000E+00 -1.0822E+00 -9.4078E-03  0.0000E+00
       33.30  4.5012E-01  3.1929E-01  0.0000E+00  6.2609E-01 -3.5691E-01  0.0000E+00 -1.0800E+00  3.7308E-02  0.0000E+00
       33.40  3.4073E-01  2.6901E-01  0.0000E+00  7.2601E-01 -3.5336E-01  0.0000E+00 -1.0706E+00  8.4031E-02  0.0000E+00
       33.50  2.3602E-01  2.0231E-01  0.0000E+00  8.1348E-01 -3.3332E-01  0.0000E+00 -1.0534E+00  1.3069E-01  0.0000E+00
       33.60  1.3693E-01  1.2429E-01  0.0000E+00  8.8669E-01 -3.0161E-01  0.0000E+00 -1.0275E+00  1.7699E-01  0.0000E+00
       33.70  4.2078E-02  3.9904E-02  0.0000E+00  9.4579E-01 -2.6253E-01  0.0000E+00 -9.9179E-01  2.2229E-01  0.0000E+00
       33.80 -5.1302E-02 -4.6419E-02  0.0000E+00  9.9205E-01 -2.1925E-01  0.0000E+00 -9.4468E-01  2.6534E-01  0.0000E+00
