 Body           x           y           z          vx          vy          vz             Time
  5         1.3867E+00  1.3676E+00 -5.6573E-01 -6.2389E+00  4.0151E+00  1.1030E+00        0.47
  1         5.5405E-08  9.2330E-08 -2.6314E-09  7.8517E-11  2.4376E-07 -3.4532E-08        0.48
  2         7.0394E-01 -3.8120E-01 -7.3267E-03  8.6893E+00  7.9519E+00  2.4666E+00        0.48
  3        -9.4270E-01 -4.2430E-01  2.8882E-01  2.4804E+00 -1.0133E+01  7.6758E-01        0.48
  4         1.8152E-01  2.4536E+00  5.2981E-01 -5.1723E+00 -2.7980E-01 -5.5275E-01        0.48
  5         1.3228E+00  1.4073E+00 -5.5424E-01 -6.4053E+00  3.8447E+00  1.1718E+00        0.48
  1         5.5446E-08  9.4757E-08 -2.9701E-09  8.0890E-09  2.3711E-07 -3.2481E-08        0.49
  2         7.8477E-01 -2.9752E-01  1.7578E-02  7.3238E+00  8.5771E+00  2.4577E+00        0.49
  3        -9.1387E-01 -5.2479E-01  2.9540E-01  3.2176E+00 -9.7568E+00  5.3568E-01        0.49
  4         1.2922E-01  2.4500E+00  5.2406E-01 -5.1822E+00 -4.3588E-01 -5.8630E-01        0.49
  5         1.2573E+00  1.4452E+00 -5.4206E-01 -6.5681E+00  3.6647E+00  1.2410E+00        0.49
  1         5.5568E-08  9.7126E-08 -3.2866E-09  1.6102E-08  2.3224E-07 -3.0142E-08        0.50
  2         8.5208E-01 -2.0868E-01  4.2190E-02  6.0173E+00  8.9831E+00  2.4104E+00        0.50
  3        -8.7793E-01 -6.2121E-01  2.9967E-01  3.8882E+00 -9.3283E+00  3.1302E-01        0.50
  4         7.6847E-02  2.4448E+00  5.1797E-01 -5.1888E+00 -5.9323E-01 -6.1979E-01        0.50
  5         1.1902E+00  1.4813E+00 -5.2918E-01 -6.7270E+00  3.4747E+00  1.3105E+00        0.50
  1         5.5771E-08  9.9453E-08 -3.5784E-09  2.3943E-08  2.2883E-07 -2.7630E-08        0.51
  2         9.0658E-01 -1.1666E-01  6.6174E-02  4.7868E+00  9.2122E+00  2.3349E+00        0.51
  3        -8.3555E-01 -7.1309E-01  3.0176E-01  4.4921E+00 -8.8585E+00  1.0110E-01        0.51
  4         2.4421E-02  2.4380E+00  5.1154E-01 -5.1921E+00 -7.5186E-01 -6.5324E-01        0.51
  5         1.1214E+00  1.5154E+00 -5.1559E-01 -6.8812E+00  3.2747E+00  1.3802E+00        0.51
  1         5.6051E-08  1.0175E-07 -3.8444E-09  3.1524E-08  2.2664E-07 -2.5033E-08        0.53
  2         9.4906E-01 -2.3067E-02  8.9287E-02  3.6392E+00  9.2998E+00  2.2390E+00        0.53
  3        -7.8741E-01 -8.0005E-01  3.0176E-01  5.0306E+00 -8.3569E+00 -9.9056E-02        0.53
  4        -2.8021E-02  2.4296E+00  5.0477E-01 -5.1919E+00 -9.1177E-01 -6.8662E-01        0.53
  5         1.0512E+00  1.5474E+00 -5.0129E-01 -7.0302E+00  3.0646E+00  1.4500E+00        0.53
  1         5.6407E-08  1.0403E-07 -4.0840E-09  3.8807E-08  2.2546E-07 -2.2413E-08        0.54
  2         9.8037E-01  7.0817E-02  1.1135E-01  2.5751E+00  9.2744E+00  2.1285E+00        0.54
  3        -7.3415E-01 -8.8182E-01  2.9980E-01  5.5058E+00 -7.8321E+00 -2.8687E-01        0.54
  4        -8.0444E-02  2.4196E+00  4.9767E-01 -5.1883E+00 -1.0730E+00 -7.1995E-01        0.54
  5         9.7944E-01  1.5773E+00 -4.8630E-01 -7.1733E+00  2.8444E+00  1.5196E+00        0.54
  1         5.6834E-08  1.0631E-07 -4.2972E-09  4.5782E-08  2.2514E-07 -1.9814E-08        0.55
  2         1.0013E+00  1.6397E-01  1.3225E-01  1.5920E+00  9.1587E+00  2.0078E+00        0.55
  3        -6.7639E-01 -9.5820E-01  2.9600E-01  5.9207E+00 -7.2912E+00 -4.6209E-01        0.55
  4        -1.3281E-01  2.4079E+00  4.9023E-01 -5.1812E+00 -1.2355E+00 -7.5321E-01        0.55
  5         9.0630E-01  1.6048E+00 -4.7060E-01 -7.3098E+00  2.6140E+00  1.5889E+00        0.55
  1         5.7330E-08  1.0859E-07 -4.4844E-09  5.2449E-08  2.2556E-07 -1.7266E-08        0.56
  2         1.0128E+00  2.5558E-01  1.5189E-01  6.8559E-01  8.9705E+00  1.8801E+00        0.56
  3        -6.1474E-01 -1.0291E+00  2.9050E-01  6.2788E+00 -6.7405E+00 -6.2471E-01        0.56
  4        -1.8509E-01  2.3946E+00  4.8246E-01 -5.1703E+00 -1.3993E+00 -7.8639E-01        0.56
  5         8.3181E-01  1.6300E+00 -4.5420E-01 -7.4390E+00  2.3734E+00  1.6576E+00        0.56
  1         5.7892E-08  1.1087E-07 -4.6462E-09  5.8815E-08  2.2663E-07 -1.4788E-08        0.57
  2         1.0154E+00  3.4498E-01  1.7021E-01 -1.4940E-01  8.7238E+00  1.7476E+00        0.57
  3        -5.4974E-01 -1.0943E+00  2.8343E-01  6.5838E+00 -6.1849E+00 -7.7492E-01        0.57
  4        -2.3724E-01  2.3797E+00  4.7435E-01 -5.1557E+00 -1.5645E+00 -8.1950E-01        0.57
  5         7.5606E-01  1.6527E+00 -4.3712E-01 -7.5602E+00  2.1228E+00  1.7257E+00        0.57
  1         5.8517E-08  1.1316E-07 -4.7834E-09  6.4889E-08  2.2828E-07 -1.2392E-08        0.58
  2         1.0100E+00  4.3164E-01  1.8718E-01 -9.1823E-01  8.4294E+00  1.6120E+00        0.58
  3        -4.8191E-01 -1.1540E+00  2.7489E-01  6.8392E+00 -5.6288E+00 -9.1307E-01        0.58
  4        -2.8922E-01  2.3630E+00  4.6590E-01 -5.1372E+00 -1.7310E+00 -8.5251E-01        0.58
  5         6.7912E-01  1.6729E+00 -4.1935E-01 -7.6726E+00  1.8624E+00  1.7927E+00        0.58
  1         5.9202E-08  1.1548E-07 -4.8969E-09  7.0675E-08  2.3046E-07 -1.0082E-08        0.59
  2         9.9709E-01  5.1512E-01  2.0277E-01 -1.6260E+00  8.0959E+00  1.4746E+00        0.59
  3        -4.1174E-01 -1.2081E+00  2.6502E-01  7.0487E+00 -5.0755E+00 -1.0396E+00        0.59
  4        -3.4100E-01  2.3447E+00  4.5713E-01 -5.1147E+00 -1.8989E+00 -8.8542E-01        0.59
  5         6.0110E-01  1.6903E+00 -4.0091E-01 -7.7754E+00  1.5923E+00  1.8586E+00        0.59
  1         5.9944E-08  1.1782E-07 -4.9874E-09  7.6177E-08  2.3313E-07 -7.8599E-09        0.60
  2         9.7733E-01  5.9507E-01  2.1696E-01 -2.2776E+00  7.7299E+00  1.3361E+00        0.60
  3        -3.3967E-01 -1.2565E+00  2.5393E-01  7.2158E+00 -4.5279E+00 -1.1549E+00        0.60
  4        -3.9253E-01  2.3247E+00  4.4802E-01 -5.0881E+00 -2.0681E+00 -9.1822E-01        0.60
  5         5.2210E-01  1.7050E+00 -3.8181E-01 -7.8678E+00  1.3128E+00  1.9230E+00        0.60
  1         6.0740E-08  1.2019E-07 -5.0559E-09  8.1396E-08  2.3626E-07 -5.7243E-09        0.61
  2         9.5126E-01  6.7118E-01  2.2976E-01 -2.8772E+00  7.3365E+00  1.1973E+00        0.61
  3        -2.6612E-01 -1.2995E+00  2.4173E-01  7.3439E+00 -3.9880E+00 -1.2597E+00        0.61
  4        -4.4377E-01  2.3029E+00  4.3858E-01 -5.0573E+00 -2.2387E+00 -9.5090E-01        0.61
  5         4.4221E-01  1.7168E+00 -3.6207E-01 -7.9490E+00  1.0244E+00  1.9857E+00        0.61
  1         6.1587E-08  1.2260E-07 -5.1033E-09  8.6330E-08  2.3981E-07 -3.6714E-09        0.62
  2         9.1938E-01  7.4319E-01  2.4115E-01 -3.4287E+00  6.9197E+00  1.0585E+00        0.62
  3        -1.9145E-01 -1.3371E+00  2.2852E-01  7.4361E+00 -3.4575E+00 -1.3543E+00        0.62
  4        -4.9467E-01  2.2794E+00  4.2881E-01 -5.0221E+00 -2.4106E+00 -9.8344E-01        0.62
  5         3.6157E-01  1.7257E+00 -3.4171E-01 -8.0183E+00  7.2762E-01  2.0464E+00        0.62
  1         6.2483E-08  1.2504E-07 -5.1303E-09  9.0975E-08  2.4376E-07 -1.6959E-09        0.63
  2         8.8215E-01  8.1089E-01  2.5114E-01 -3.9356E+00  6.4827E+00  9.2005E-01        0.63
  3        -1.1602E-01 -1.3694E+00  2.1440E-01  7.4952E+00 -2.9378E+00 -1.4394E+00        0.63
  4        -5.4520E-01  2.2542E+00  4.1871E-01 -4.9823E+00 -2.5839E+00 -1.0158E+00        0.63
  5         2.8028E-01  1.7315E+00 -3.2074E-01 -8.0748E+00  4.2289E-01  2.1048E+00        0.63
  1         6.3424E-08  1.2752E-07 -5.1378E-09  9.5325E-08  2.4810E-07  2.0817E-10        0.64
  2         8.4002E-01  8.7408E-01  2.5973E-01 -4.4008E+00  6.0277E+00  7.8209E-01        0.64
  3        -4.0146E-02 -1.3965E+00  1.9947E-01  7.5240E+00 -2.4299E+00 -1.5154E+00        0.64
  4        -5.9530E-01  2.2272E+00  4.0829E-01 -4.9379E+00 -2.7585E+00 -1.0481E+00        0.64
  5         1.9850E-01  1.7342E+00 -2.9920E-01 -8.1179E+00  1.1092E-01  2.1606E+00        0.64
  1         6.4408E-08  1.3005E-07 -5.1263E-09  9.9373E-08  2.5280E-07  2.0475E-09        0.65
  2         7.9339E-01  9.3259E-01  2.6694E-01 -4.8268E+00  5.5567E+00  6.4476E-01        0.65
  3         3.5873E-02 -1.4185E+00  1.8382E-01  7.5249E+00 -1.9344E+00 -1.5829E+00        0.65
  4        -6.4493E-01  2.1985E+00  3.9754E-01 -4.8886E+00 -2.9344E+00 -1.0801E+00        0.65
  5         1.1635E-01  1.7337E+00 -2.7711E-01 -8.1468E+00 -2.0754E-01  2.2135E+00        0.65
  1         6.5430E-08  1.3263E-07 -5.0966E-09  1.0311E-07  2.5784E-07  3.8290E-09        0.66
  2         7.4264E-01  9.8627E-01  2.7276E-01 -5.2157E+00  5.0709E+00  5.0812E-01        0.66
  3         1.1177E-01 -1.4356E+00  1.6753E-01  7.5000E+00 -1.4519E+00 -1.6423E+00        0.66
  4        -6.9403E-01  2.1680E+00  3.8647E-01 -4.8342E+00 -3.1117E+00 -1.1119E+00        0.66
  5         3.3984E-02  1.7300E+00 -2.5450E-01 -8.1608E+00 -5.3164E-01  2.2632E+00        0.66
  1         6.6489E-08  1.3526E-07 -5.0492E-09  1.0652E-07  2.6322E-07  5.5596E-09        0.67
  2         6.8815E-01  1.0350E+00  2.7721E-01 -5.5695E+00  4.5713E+00  3.7218E-01        0.67
  3         1.8729E-01 -1.4479E+00  1.5067E-01  7.4514E+00 -9.8265E-01 -1.6941E+00        0.67
  4        -7.4256E-01  2.1356E+00  3.7508E-01 -4.7746E+00 -3.2902E+00 -1.1435E+00        0.67
  5        -4.8447E-02  1.7229E+00 -2.3140E-01 -8.1594E+00 -8.6046E-01  2.3095E+00        0.67
  1         6.7581E-08  1.3795E-07 -4.9845E-09  1.0960E-07  2.6891E-07  7.2462E-09        0.68
  2         6.3025E-01  1.0786E+00  2.8028E-01 -5.8893E+00  4.0586E+00  2.3693E-01        0.68
  3         2.6221E-01 -1.4555E+00  1.3333E-01  7.3809E+00 -5.2691E-01 -1.7387E+00        0.68
  4        -7.9046E-01  2.1015E+00  3.6338E-01 -4.7096E+00 -3.4700E+00 -1.1748E+00        0.68
  5        -1.3078E-01  1.7126E+00 -2.0786E-01 -8.1421E+00 -1.1930E+00  2.3520E+00        0.68
  1         6.8702E-08  1.4069E-07 -4.9029E-09  1.1233E-07  2.7491E-07  8.8953E-09        0.69
  2         5.6929E-01  1.1169E+00  2.8199E-01 -6.1765E+00  3.5332E+00  1.0237E-01        0.69
  3         3.3632E-01 -1.4586E+00  1.1557E-01  7.2902E+00 -8.4762E-02 -1.7765E+00        0.69
  4        -8.3767E-01  2.0655E+00  3.5135E-01 -4.6388E+00 -3.6510E+00 -1.2059E+00        0.69
  5        -2.1286E-01  1.6988E+00 -1.8391E-01 -8.1083E+00 -1.5281E+00  2.3905E+00        0.69
  1         6.9849E-08  1.4350E-07 -4.8049E-09  1.1471E-07  2.8119E-07  1.0513E-08        0.70
  2         5.0560E-01  1.1499E+00  2.8235E-01 -6.4316E+00  2.9952E+00 -3.1566E-02        0.70
  3         4.0941E-01 -1.4573E+00  9.7465E-02  7.1806E+00  3.4377E-01 -1.8078E+00        0.70
  4        -8.8414E-01  2.0277E+00  3.3902E-01 -4.5622E+00 -3.8331E+00 -1.2366E+00        0.70
  5        -2.9451E-01  1.6817E+00 -1.5959E-01 -8.0578E+00 -1.8647E+00  2.4247E+00        0.70
  1         7.1018E-08  1.4637E-07 -4.6906E-09  1.1671E-07  2.8774E-07  1.2105E-08        0.71
  2         4.3948E-01  1.1774E+00  2.8136E-01 -6.6551E+00  2.4448E+00 -1.6490E-01        0.71
  3         4.8131E-01 -1.4517E+00  7.9074E-02  7.0536E+00  7.5874E-01 -1.8330E+00        0.71
  4        -9.2981E-01  1.9881E+00  3.2637E-01 -4.4794E+00 -4.0164E+00 -1.2670E+00        0.71
  5        -3.7557E-01  1.6612E+00 -1.3494E-01 -7.9902E+00 -2.2014E+00  2.4543E+00        0.71
  1         7.2205E-08  1.4931E-07 -4.5604E-09  1.1833E-07  2.9456E-07  1.3677E-08        0.72
  2         3.7127E-01  1.1992E+00  2.7902E-01 -6.8472E+00  1.8817E+00 -2.9767E-01        0.72
  3         5.5184E-01 -1.4420E+00  6.0458E-02  6.9103E+00  1.1602E+00 -1.8524E+00        0.72
  4        -9.7461E-01  1.9466E+00  3.1343E-01 -4.3902E+00 -4.2007E+00 -1.2969E+00        0.72
  5        -4.5586E-01  1.6372E+00 -1.1002E-01 -7.9056E+00 -2.5372E+00  2.4793E+00        0.72
  1         7.3407E-08  1.5232E-07 -4.4144E-09  1.1954E-07  3.0162E-07  1.5233E-08        0.73
  2         3.0128E-01  1.2153E+00  2.7535E-01 -7.0076E+00  1.3057E+00 -4.2990E-01        0.73
  3         6.2085E-01 -1.4283E+00  4.1675E-02  6.7518E+00  1.5483E+00 -1.8662E+00        0.73
  4        -1.0185E+00  1.9032E+00  3.0018E-01 -4.2943E+00 -4.3859E+00 -1.3265E+00        0.73
  5        -5.3521E-01  1.6099E+00 -8.4878E-02 -7.8039E+00 -2.8705E+00  2.4993E+00        0.73
  1         7.4618E-08  1.5541E-07 -4.2528E-09  1.2033E-07  3.0893E-07  1.6776E-08        0.74
  2         2.2982E-01  1.2256E+00  2.7034E-01 -7.1357E+00  7.1651E-01 -5.6162E-01        0.74
  3         6.8818E-01 -1.4108E+00  2.2779E-02  6.5790E+00  1.9232E+00 -1.8747E+00        0.74
  4        -1.0613E+00  1.8580E+00  2.8663E-01 -4.1913E+00 -4.5721E+00 -1.3555E+00        0.74
  5        -6.1344E-01  1.5793E+00 -5.9556E-02 -7.6851E+00 -3.2002E+00  2.5142E+00        0.74
  1         7.5836E-08  1.5857E-07 -4.0756E-09  1.2069E-07  3.1645E-07  1.8310E-08        0.75
  2         1.5725E-01  1.2298E+00  2.6400E-01 -7.2307E+00  1.1365E-01 -6.9281E-01        0.75
  3         7.5370E-01 -1.3895E+00  3.8225E-03  6.3927E+00  2.2850E+00 -1.8782E+00        0.75
  4        -1.1031E+00  1.8109E+00  2.7280E-01 -4.0811E+00 -4.7589E+00 -1.3840E+00        0.75
  5        -6.9039E-01  1.5453E+00 -3.4109E-02 -7.5496E+00 -3.5248E+00  2.5239E+00        0.75
  1         7.7055E-08  1.6180E-07 -3.8829E-09  1.2058E-07  3.2419E-07  1.9837E-08        0.76
  2         8.3880E-02  1.2278E+00  2.5635E-01 -7.2912E+00 -5.0335E-01 -8.2344E-01        0.76
  3         8.1727E-01 -1.3647E+00 -1.5144E-02  6.1938E+00  2.6338E+00 -1.8767E+00        0.76
  4        -1.1437E+00  1.7619E+00  2.5868E-01 -3.9632E+00 -4.9464E+00 -1.4119E+00        0.76
  5        -7.6589E-01  1.5081E+00 -8.5903E-03 -7.3978E+00 -3.8432E+00  2.5284E+00        0.76
  1         7.8270E-08  1.6512E-07 -3.6749E-09  1.2000E-07  3.3213E-07  2.1356E-08        0.77
  2         1.0086E-02  1.2196E+00  2.4737E-01 -7.3153E+00 -1.1350E+00 -9.5344E-01        0.77
  3         8.7877E-01 -1.3364E+00 -3.4072E-02  5.9828E+00  2.9699E+00 -1.8706E+00        0.77
  4        -1.1831E+00  1.7110E+00  2.4428E-01 -3.8373E+00 -5.1343E+00 -1.4391E+00        0.77
  5        -8.3977E-01  1.4677E+00  1.6946E-02 -7.2301E+00 -4.1539E+00  2.5275E+00        0.77
  1         7.9477E-08  1.6851E-07 -3.4516E-09  1.1891E-07  3.4027E-07  2.2869E-08        0.78
  2        -6.3759E-02  1.2048E+00  2.3709E-01 -7.3009E+00 -1.7818E+00 -1.0827E+00        0.78
  3         9.3808E-01 -1.3047E+00 -5.2915E-02  5.7604E+00  3.2932E+00 -1.8600E+00        0.78
  4        -1.2212E+00  1.6582E+00  2.2961E-01 -3.7030E+00 -5.3225E+00 -1.4655E+00        0.78
  5        -9.1189E-01  1.4242E+00  4.2447E-02 -7.0472E+00 -4.4559E+00  2.5213E+00        0.78
  1         8.0670E-08  1.7199E-07 -3.2130E-09  1.1728E-07  3.4859E-07  2.4373E-08        0.79
  2        -1.3725E-01  1.1835E+00  2.2551E-01 -7.2450E+00 -2.4443E+00 -1.2110E+00        0.79
  3         9.9509E-01 -1.2699E+00 -7.1629E-02  5.5271E+00  3.6040E+00 -1.8449E+00        0.79
  4        -1.2579E+00  1.6035E+00  2.1468E-01 -3.5599E+00 -5.5107E+00 -1.4912E+00        0.79
  5        -9.8208E-01  1.3777E+00  6.7859E-02 -6.8499E+00 -4.7478E+00  2.5098E+00        0.79
  1         8.1844E-08  1.7555E-07 -2.9593E-09  1.1507E-07  3.5708E-07  2.5865E-08        0.80
  2        -2.0996E-01  1.1554E+00  2.1263E-01 -7.1441E+00 -3.1228E+00 -1.3381E+00        0.80
  3         1.0497E+00 -1.2320E+00 -9.0169E-02  5.2833E+00  3.9023E+00 -1.8257E+00        0.80
  4        -1.2931E+00  1.5468E+00  1.9949E-01 -3.4076E+00 -5.6987E+00 -1.5159E+00        0.80
  5        -1.0502E+00  1.3283E+00  9.3128E-02 -6.6389E+00 -5.0288E+00  2.4931E+00        0.80
  1         8.2993E-08  1.7920E-07 -2.6906E-09  1.1225E-07  3.6573E-07  2.7341E-08        0.81
  2        -2.8140E-01  1.1204E+00  1.9848E-01 -6.9939E+00 -3.8174E+00 -1.4635E+00        0.81
  3         1.1018E+00 -1.1911E+00 -1.0849E-01  5.0294E+00  4.1883E+00 -1.8022E+00        0.81
  4        -1.3267E+00  1.4883E+00  1.8406E-01 -3.2456E+00 -5.8863E+00 -1.5396E+00        0.81
  5        -1.1161E+00  1.2762E+00  1.1820E-01 -6.4153E+00 -5.2976E+00  2.4713E+00        0.81
  1         8.4109E-08  1.8294E-07 -2.4071E-09  1.0877E-07  3.7453E-07  2.8792E-08        0.82
  2        -3.5105E-01  1.0782E+00  1.8308E-01 -6.7892E+00 -4.5281E+00 -1.5868E+00        0.82
  3         1.1513E+00 -1.1474E+00 -1.2656E-01  4.7658E+00  4.4618E+00 -1.7747E+00        0.82
  4        -1.3586E+00  1.4279E+00  1.6840E-01 -3.0736E+00 -6.0731E+00 -1.5622E+00        0.82
  5        -1.1798E+00  1.2214E+00  1.4303E-01 -6.1800E+00 -5.5536E+00  2.4445E+00        0.82
  1         8.5187E-08  1.8677E-07 -2.1091E-09  1.0456E-07  3.8346E-07  3.0210E-08        0.83
  2        -4.1833E-01  1.0289E+00  1.6644E-01 -6.5237E+00 -5.2543E+00 -1.7073E+00        0.83
  3         1.1980E+00 -1.1010E+00 -1.4433E-01  4.4928E+00  4.7231E+00 -1.7432E+00        0.83
  4        -1.3888E+00  1.3657E+00  1.5251E-01 -2.8909E+00 -6.2588E+00 -1.5835E+00        0.83
  5        -1.2409E+00  1.1640E+00  1.6757E-01 -5.9341E+00 -5.7959E+00  2.4130E+00        0.83
  1         8.6219E-08  1.9069E-07 -1.7970E-09  9.9552E-08  3.9250E-07  3.1583E-08        0.84
  2        -4.8260E-01  9.7206E-01  1.4860E-01 -6.1899E+00 -5.9948E+00 -1.8238E+00        0.84
  3         1.2420E+00 -1.0520E+00 -1.6176E-01  4.2107E+00  4.9721E+00 -1.7079E+00        0.84
  4        -1.4170E+00  1.3015E+00  1.3642E-01 -2.6972E+00 -6.4429E+00 -1.6034E+00        0.84
  5        -1.2996E+00  1.1043E+00  1.9176E-01 -5.6788E+00 -6.0240E+00  2.3769E+00        0.84
  1         8.7195E-08  1.9470E-07 -1.4713E-09  9.3661E-08  4.0161E-07  3.2892E-08        0.85
  2        -5.4311E-01  9.0772E-01  1.2962E-01 -5.7787E+00 -6.7473E+00 -1.9351E+00        0.85
  3         1.2830E+00 -1.0006E+00 -1.7881E-01  3.9196E+00  5.2087E+00 -1.6686E+00        0.85
  4        -1.4432E+00  1.2355E+00  1.2013E-01 -2.4919E+00 -6.6250E+00 -1.6219E+00        0.85
  5        -1.3556E+00  1.0424E+00  2.1556E-01 -5.4151E+00 -6.2371E+00  2.3364E+00        0.85
  1         8.8107E-08  1.9880E-07 -1.1328E-09  8.6786E-08  4.1075E-07  3.4116E-08        0.86
  2        -5.9903E-01  8.3573E-01  1.0954E-01 -5.2796E+00 -7.5082E+00 -2.0394E+00        0.86
  3         1.3211E+00 -9.4686E-01 -1.9545E-01  3.6198E+00  5.4329E+00 -1.6255E+00        0.86
  4        -1.4673E+00  1.1677E+00  1.0366E-01 -2.2744E+00 -6.8045E+00 -1.6386E+00        0.86
  5        -1.4090E+00  9.7840E-01  2.3894E-01 -5.1444E+00 -6.4351E+00  2.2919E+00        0.86
  1         8.8945E-08  2.0299E-07 -7.8254E-10  7.8803E-08  4.1986E-07  3.5227E-08        0.87
  2        -6.4942E-01  7.5604E-01  8.8450E-02 -4.6798E+00 -8.2718E+00 -2.1343E+00        0.87
  3         1.3561E+00 -8.9090E-01 -2.1164E-01  3.3114E+00  5.6446E+00 -1.5786E+00        0.87
  4        -1.4891E+00  1.0981E+00  8.7034E-02 -2.0443E+00 -6.9809E+00 -1.6534E+00        0.87
  5        -1.4595E+00  9.1248E-01  2.6185E-01 -4.8677E+00 -6.6175E+00  2.2436E+00        0.87
  1         8.9695E-08  2.0728E-07 -4.2174E-10  6.9572E-08  4.2883E-07  3.6189E-08        0.88
  2        -6.9318E-01  6.6866E-01  6.6466E-02 -3.9648E+00 -9.0293E+00 -2.2166E+00        0.88
  3         1.3880E+00 -8.3288E-01 -2.2733E-01  2.9946E+00  5.8436E+00 -1.5279E+00        0.88
  4        -1.5085E+00  1.0267E+00  7.0268E-02 -1.8009E+00 -7.1533E+00 -1.6662E+00        0.88
  5        -1.5073E+00  8.4478E-01  2.8425E-01 -4.5862E+00 -6.7843E+00  2.1918E+00        0.88
  1         9.0345E-08  2.1166E-07 -5.2191E-11  5.8929E-08  4.3754E-07  3.6952E-08        0.89
  2        -7.2906E-01  5.7372E-01  4.3732E-02 -3.1177E+00 -9.7677E+00 -2.2819E+00        0.89
  3         1.4166E+00 -7.7291E-01 -2.4249E-01  2.6695E+00  6.0297E+00 -1.4735E+00        0.89
  4        -1.5254E+00  9.5360E-01  5.3385E-02 -1.5437E+00 -7.3212E+00 -1.6766E+00        0.89
  5        -1.5521E+00  7.7549E-01  3.0611E-01 -4.3010E+00 -6.9353E+00  2.1368E+00        0.89
  1         9.0880E-08  2.1612E-07  3.2382E-10  4.6694E-08  4.4580E-07  3.7456E-08        0.90
  2        -7.5565E-01  4.7148E-01  2.0447E-02 -2.1202E+00 -1.0468E+01 -2.3247E+00        0.90
  3         1.4419E+00 -7.1112E-01 -2.5708E-01  2.3361E+00  6.2028E+00 -1.4152E+00        0.90
  4        -1.5397E+00  8.7884E-01  3.6409E-02 -1.2721E+00 -7.4834E+00 -1.6846E+00        0.90
  5        -1.5941E+00  7.0474E-01  3.2740E-01 -4.0133E+00 -7.0707E+00  2.0788E+00        0.90
  1         9.1282E-08  2.2066E-07  7.0329E-10  3.2678E-08  4.5331E-07  3.7621E-08        0.91
  2        -7.7132E-01  3.6247E-01 -3.1258E-03 -9.5277E-01 -1.1104E+01 -2.3375E+00        0.91
  3         1.4638E+00 -6.4765E-01 -2.7106E-01  1.9947E+00  6.3625E+00 -1.3531E+00        0.91
  4        -1.5511E+00  8.0246E-01  1.9366E-02 -9.8567E-01 -7.6392E+00 -1.6897E+00        0.91
  5        -1.6332E+00  6.3271E-01  3.4809E-01 -3.7240E+00 -7.1906E+00  2.0183E+00        0.91
  1         9.1534E-08  2.2527E-07  1.0823E-09  1.6707E-08  4.5970E-07  3.7346E-08        0.92
  2        -7.7426E-01  2.4753E-01 -2.6638E-02  4.0222E-01 -1.1636E+01 -2.3110E+00        0.92
  3         1.4821E+00 -5.8264E-01 -2.8440E-01  1.6451E+00  6.5084E+00 -1.2872E+00        0.92
  4        -1.5595E+00  7.2455E-01  2.2866E-03 -6.8379E-01 -7.7873E+00 -1.6918E+00        0.92
  5        -1.6694E+00  5.5954E-01  3.6816E-01 -3.4342E+00 -7.2952E+00  1.9555E+00        0.92
  1         9.1613E-08  2.2994E-07  1.4558E-09 -1.3365E-09  4.6445E-07  3.6506E-08        0.93
  2        -7.6252E-01  1.2794E-01 -4.9635E-02  1.9570E+00 -1.2013E+01 -2.2332E+00        0.93
  3         1.4970E+00 -5.1623E-01 -2.9705E-01  1.2875E+00  6.6403E+00 -1.2174E+00        0.93
  4        -1.5648E+00  6.4519E-01 -1.4797E-02 -3.6601E-01 -7.9266E+00 -1.6905E+00        0.93
  5        -1.7026E+00  4.8540E-01  3.8759E-01 -3.1449E+00 -7.3849E+00  1.8906E+00        0.93
  1         9.1500E-08  2.3464E-07  1.8173E-09 -2.1442E-08  4.6684E-07  3.4958E-08        0.94
  2        -7.3406E-01  5.6120E-03 -7.1531E-02  3.7108E+00 -1.2166E+01 -2.0905E+00        0.94
  3         1.5081E+00 -4.4856E-01 -3.0898E-01  9.2202E-01  6.7576E+00 -1.1437E+00        0.94
  4        -1.5669E+00  5.6447E-01 -3.1850E-02 -3.1904E-02 -8.0556E+00 -1.6855E+00        0.94
  5        -1.7329E+00  4.1042E-01  4.0635E-01 -2.8568E+00 -7.4601E+00  1.8240E+00        0.94
  1         9.1174E-08  2.3936E-07  2.1590E-09 -4.3359E-08  4.6605E-07  3.2548E-08        0.95
  2        -6.8697E-01 -1.1678E-01 -9.1596E-02  5.6391E+00 -1.2011E+01 -1.8683E+00        0.95
  3         1.5156E+00 -3.7978E-01 -3.2014E-01  5.4863E-01  6.8599E+00 -1.0660E+00        0.95
  4        -1.5654E+00  4.8250E-01 -4.8832E-02  3.1888E-01 -8.1727E+00 -1.6765E+00        0.95
  5        -1.7603E+00  3.3475E-01  4.2443E-01 -2.5707E+00 -7.5211E+00  1.7560E+00        0.95
  1         9.0620E-08  2.4404E-07  2.4715E-09 -6.6459E-08  4.6115E-07  2.9147E-08        0.96
  2        -6.1977E-01 -2.3567E-01 -1.0896E-01  7.6794E+00 -1.1456E+01 -1.5542E+00        0.96
  3         1.5192E+00 -3.1004E-01 -3.3050E-01  1.6741E-01  6.9465E+00 -9.8430E-01        0.96
